1: 消极百分比0.36% 积极百分比99.64%
8767: 消极百分比2.75% 积极百分比97.25%
8768: 消极百分比99.16% 积极百分比0.84%
8769: 消极百分比94.28% 积极百分比5.72%
8770: 消极百分比96.45% 积极百分比3.55%
8771: 消极百分比85.61% 积极百分比14.39%
8772: 消极百分比99.65% 积极百分比0.35%
8773: 消极百分比99.74% 积极百分比0.26%
8774: 消极百分比98.78% 积极百分比1.22%
8775: 消极百分比37.88% 积极百分比62.12%
8776: 消极百分比2.25% 积极百分比97.75%
8777: 消极百分比99.01% 积极百分比0.99%
8778: 消极百分比98.18% 积极百分比1.82%
8779: 消极百分比99.21% 积极百分比0.79%
8780: 消极百分比2.53% 积极百分比97.47%
8781: 消极百分比100.0% 积极百分比0.0%
8782: 消极百分比75.02% 积极百分比24.98%
8783: 消极百分比81.05% 积极百分比18.95%
8784: 消极百分比88.86% 积极百分比11.14%
8785: 消极百分比99.81% 积极百分比0.19%
8786: 消极百分比96.76% 积极百分比3.24%
8787: 消极百分比100.0% 积极百分比0.0%
8788: 消极百分比100.0% 积极百分比0.0%
8789: 消极百分比98.63% 积极百分比1.37%
8790: 消极百分比96.87% 积极百分比3.13%
8791: 消极百分比14.82% 积极百分比85.18%
8792: 消极百分比92.12% 积极百分比7.88%
8793: 消极百分比85.52% 积极百分比14.48%
8794: 消极百分比2.4% 积极百分比97.6%
8795: 消极百分比65.45% 积极百分比34.55%
8796: 消极百分比0.0% 积极百分比100.0%
8797: 消极百分比35.43% 积极百分比64.57%
8798: 消极百分比10.23% 积极百分比89.77%
8799: 消极百分比70.26% 积极百分比29.74%
8800: 消极百分比78.34% 积极百分比21.66%
8801: 消极百分比4.48% 积极百分比95.52%
8802: 消极百分比95.46% 积极百分比4.54%
8803: 消极百分比99.84% 积极百分比0.16%
8804: 消极百分比99.92% 积极百分比0.08%
8805: 消极百分比59.97% 积极百分比40.03%
8806: 消极百分比0.0% 积极百分比100.0%
8807: 消极百分比0.0% 积极百分比100.0%
8808: 消极百分比36.83% 积极百分比63.17%
8809: 消极百分比54.14% 积极百分比45.86%
8810: 消极百分比81.87% 积极百分比18.13%
8811: 消极百分比6.7% 积极百分比93.3%
8812: 消极百分比99.79% 积极百分比0.21%
8813: 消极百分比91.51% 积极百分比8.49%
8814: 消极百分比98.07% 积极百分比1.93%
8815: 消极百分比11.21% 积极百分比88.79%
8816: 消极百分比97.5% 积极百分比2.5%
8817: 消极百分比99.71% 积极百分比0.29%
8818: 消极百分比97.33% 积极百分比2.67%
8819: 消极百分比2.23% 积极百分比97.77%
8820: 消极百分比44.67% 积极百分比55.33%
8821: 消极百分比36.21% 积极百分比63.79%
8822: 消极百分比67.94% 积极百分比32.06%
8823: 消极百分比59.72% 积极百分比40.28%
8824: 消极百分比65.77% 积极百分比34.23%
8825: 消极百分比63.2% 积极百分比36.8%
8826: 消极百分比95.83% 积极百分比4.17%
8827: 消极百分比0.01% 积极百分比99.99%
8828: 消极百分比26.2% 积极百分比73.8%
8829: 消极百分比79.49% 积极百分比20.51%
8830: 消极百分比9.04% 积极百分比90.96%
8831: 消极百分比13.58% 积极百分比86.42%
8832: 消极百分比81.24% 积极百分比18.76%
8833: 消极百分比3.73% 积极百分比96.27%
8834: 消极百分比95.59% 积极百分比4.41%
8835: 消极百分比99.8% 积极百分比0.2%
8836: 消极百分比92.93% 积极百分比7.07%
8837: 消极百分比44.73% 积极百分比55.27%
8838: 消极百分比97.98% 积极百分比2.02%
8839: 消极百分比99.97% 积极百分比0.03%
8840: 消极百分比94.15% 积极百分比5.85%
8841: 消极百分比98.11% 积极百分比1.89%
8842: 消极百分比76.35% 积极百分比23.65%
8843: 消极百分比73.03% 积极百分比26.97%
8844: 消极百分比1.0% 积极百分比99.0%
8845: 消极百分比0.14% 积极百分比99.86%
8846: 消极百分比0.54% 积极百分比99.46%
8847: 消极百分比76.12% 积极百分比23.88%
8848: 消极百分比98.12% 积极百分比1.88%
8849: 消极百分比91.07% 积极百分比8.93%
8850: 消极百分比0.0% 积极百分比100.0%
8851: 消极百分比76.25% 积极百分比23.75%
8852: 消极百分比0.0% 积极百分比100.0%
8853: 消极百分比61.36% 积极百分比38.64%
8854: 消极百分比99.97% 积极百分比0.03%
8855: 消极百分比12.41% 积极百分比87.59%
8856: 消极百分比54.73% 积极百分比45.27%
8857: 消极百分比0.0% 积极百分比100.0%
8858: 消极百分比3.25% 积极百分比96.75%
8859: 消极百分比81.98% 积极百分比18.02%
8860: 消极百分比93.88% 积极百分比6.12%
8861: 消极百分比86.51% 积极百分比13.49%
8862: 消极百分比99.99% 积极百分比0.01%
8863: 消极百分比99.96% 积极百分比0.04%
8864: 消极百分比98.5% 积极百分比1.5%
8865: 消极百分比0.0% 积极百分比100.0%
8866: 消极百分比92.42% 积极百分比7.58%
8867: 消极百分比98.4% 积极百分比1.6%
8868: 消极百分比24.97% 积极百分比75.03%
8869: 消极百分比9.34% 积极百分比90.66%
8870: 消极百分比54.04% 积极百分比45.96%
8871: 消极百分比72.03% 积极百分比27.97%
8872: 消极百分比32.85% 积极百分比67.15%
8873: 消极百分比58.81% 积极百分比41.19%
8874: 消极百分比49.17% 积极百分比50.83%
8875: 消极百分比5.4% 积极百分比94.6%
8876: 消极百分比11.8% 积极百分比88.2%
8877: 消极百分比99.87% 积极百分比0.13%
8878: 消极百分比93.16% 积极百分比6.84%
8879: 消极百分比99.81% 积极百分比0.19%
8880: 消极百分比1.89% 积极百分比98.11%
8881: 消极百分比46.86% 积极百分比53.14%
8882: 消极百分比38.23% 积极百分比61.77%
8883: 消极百分比96.3% 积极百分比3.7%
8884: 消极百分比37.91% 积极百分比62.09%
8885: 消极百分比16.44% 积极百分比83.56%
8886: 消极百分比18.66% 积极百分比81.34%
8887: 消极百分比39.53% 积极百分比60.47%
8888: 消极百分比100.0% 积极百分比0.0%
8889: 消极百分比96.71% 积极百分比3.29%
8890: 消极百分比97.19% 积极百分比2.81%
8891: 消极百分比48.61% 积极百分比51.39%
8892: 消极百分比67.92% 积极百分比32.08%
8893: 消极百分比5.57% 积极百分比94.43%
8894: 消极百分比7.21% 积极百分比92.79%
8895: 消极百分比100.0% 积极百分比0.0%
8896: 消极百分比0.0% 积极百分比100.0%
8897: 消极百分比79.75% 积极百分比20.25%
8898: 消极百分比0.0% 积极百分比100.0%
8899: 消极百分比7.98% 积极百分比92.02%
8900: 消极百分比50.14% 积极百分比49.86%
8901: 消极百分比67.74% 积极百分比32.26%
8902: 消极百分比31.32% 积极百分比68.68%
8903: 消极百分比89.93% 积极百分比10.07%
8904: 消极百分比100.0% 积极百分比0.0%
8905: 消极百分比90.61% 积极百分比9.39%
8906: 消极百分比25.4% 积极百分比74.6%
8907: 消极百分比0.0% 积极百分比100.0%
8908: 消极百分比99.91% 积极百分比0.09%
8909: 消极百分比0.98% 积极百分比99.02%
8910: 消极百分比89.95% 积极百分比10.05%
8911: 消极百分比100.0% 积极百分比0.0%
8912: 消极百分比1.24% 积极百分比98.76%
8913: 消极百分比30.42% 积极百分比69.58%
8914: 消极百分比37.55% 积极百分比62.45%
8915: 消极百分比49.26% 积极百分比50.74%
8916: 消极百分比73.43% 积极百分比26.57%
8917: 消极百分比4.03% 积极百分比95.97%
8918: 消极百分比45.18% 积极百分比54.82%
8919: 消极百分比0.03% 积极百分比99.97%
8920: 消极百分比91.26% 积极百分比8.74%
8921: 消极百分比99.79% 积极百分比0.21%
8922: 消极百分比93.82% 积极百分比6.18%
8923: 消极百分比99.98% 积极百分比0.02%
8924: 消极百分比38.34% 积极百分比61.66%
8925: 消极百分比34.25% 积极百分比65.75%
8926: 消极百分比69.43% 积极百分比30.57%
8927: 消极百分比30.67% 积极百分比69.33%
8928: 消极百分比10.89% 积极百分比89.11%
8929: 消极百分比100.0% 积极百分比0.0%
8930: 消极百分比0.0% 积极百分比100.0%
8931: 消极百分比48.14% 积极百分比51.86%
8932: 消极百分比99.1% 积极百分比0.9%
8933: 消极百分比54.95% 积极百分比45.05%
8934: 消极百分比31.69% 积极百分比68.31%
8935: 消极百分比0.0% 积极百分比100.0%
8936: 消极百分比0.03% 积极百分比99.97%
8937: 消极百分比77.71% 积极百分比22.29%
8938: 消极百分比48.06% 积极百分比51.94%
8939: 消极百分比90.39% 积极百分比9.61%
8940: 消极百分比82.33% 积极百分比17.67%
8941: 消极百分比78.35% 积极百分比21.65%
8942: 消极百分比43.85% 积极百分比56.15%
8943: 消极百分比90.27% 积极百分比9.73%
8944: 消极百分比100.0% 积极百分比0.0%
8945: 消极百分比23.77% 积极百分比76.23%
8946: 消极百分比54.97% 积极百分比45.03%
8947: 消极百分比41.63% 积极百分比58.37%
8948: 消极百分比54.24% 积极百分比45.76%
8949: 消极百分比44.18% 积极百分比55.82%
8950: 消极百分比0.0% 积极百分比100.0%
8951: 消极百分比32.91% 积极百分比67.09%
8952: 消极百分比30.92% 积极百分比69.08%
8953: 消极百分比4.34% 积极百分比95.66%
8954: 消极百分比87.96% 积极百分比12.04%
8955: 消极百分比74.17% 积极百分比25.83%
8956: 消极百分比98.95% 积极百分比1.05%
8957: 消极百分比15.04% 积极百分比84.96%
8958: 消极百分比88.66% 积极百分比11.34%
8959: 消极百分比89.42% 积极百分比10.58%
8960: 消极百分比33.12% 积极百分比66.88%
8961: 消极百分比84.71% 积极百分比15.29%
8962: 消极百分比97.46% 积极百分比2.54%
8963: 消极百分比91.25% 积极百分比8.75%
8964: 消极百分比0.0% 积极百分比100.0%
8965: 消极百分比0.0% 积极百分比100.0%
8966: 消极百分比31.09% 积极百分比68.91%
8967: 消极百分比95.76% 积极百分比4.24%
8968: 消极百分比97.77% 积极百分比2.23%
8969: 消极百分比27.18% 积极百分比72.82%
8970: 消极百分比0.65% 积极百分比99.35%
8971: 消极百分比95.23% 积极百分比4.77%
8972: 消极百分比96.71% 积极百分比3.29%
8973: 消极百分比0.0% 积极百分比100.0%
8974: 消极百分比33.93% 积极百分比66.07%
8975: 消极百分比0.0% 积极百分比100.0%
8976: 消极百分比9.87% 积极百分比90.13%
8977: 消极百分比5.11% 积极百分比94.89%
8978: 消极百分比67.77% 积极百分比32.23%
8979: 消极百分比1.77% 积极百分比98.23%
8980: 消极百分比74.95% 积极百分比25.05%
8981: 消极百分比11.04% 积极百分比88.96%
8982: 消极百分比4.87% 积极百分比95.13%
8983: 消极百分比16.15% 积极百分比83.85%
8984: 消极百分比30.89% 积极百分比69.11%
8985: 消极百分比1.51% 积极百分比98.49%
8986: 消极百分比5.5% 积极百分比94.5%
8987: 消极百分比0.0% 积极百分比100.0%
8988: 消极百分比96.42% 积极百分比3.58%
8989: 消极百分比98.48% 积极百分比1.52%
8990: 消极百分比0.16% 积极百分比99.84%
8991: 消极百分比43.58% 积极百分比56.42%
8992: 消极百分比0.0% 积极百分比100.0%
8993: 消极百分比2.98% 积极百分比97.02%
8994: 消极百分比99.27% 积极百分比0.73%
8995: 消极百分比99.93% 积极百分比0.07%
8996: 消极百分比0.01% 积极百分比99.99%
8997: 消极百分比16.54% 积极百分比83.46%
8998: 消极百分比0.03% 积极百分比99.97%
8999: 消极百分比17.48% 积极百分比82.52%
9000: 消极百分比18.66% 积极百分比81.34%
9001: 消极百分比81.34% 积极百分比18.66%
9002: 消极百分比100.0% 积极百分比0.0%
9003: 消极百分比99.72% 积极百分比0.28%
9004: 消极百分比87.27% 积极百分比12.73%
9005: 消极百分比93.96% 积极百分比6.04%
9006: 消极百分比93.51% 积极百分比6.49%
9007: 消极百分比88.26% 积极百分比11.74%
9008: 消极百分比93.96% 积极百分比6.04%
9009: 消极百分比96.61% 积极百分比3.39%
9010: 消极百分比94.53% 积极百分比5.47%
9011: 消极百分比4.29% 积极百分比95.71%
9012: 消极百分比96.37% 积极百分比3.63%
9013: 消极百分比0.54% 积极百分比99.46%
9014: 消极百分比98.63% 积极百分比1.37%
9015: 消极百分比6.47% 积极百分比93.53%
9016: 消极百分比60.82% 积极百分比39.18%
9017: 消极百分比99.46% 积极百分比0.54%
9018: 消极百分比0.02% 积极百分比99.98%
9019: 消极百分比75.94% 积极百分比24.06%
9020: 消极百分比31.61% 积极百分比68.39%
9021: 消极百分比6.79% 积极百分比93.21%
9022: 消极百分比96.72% 积极百分比3.28%
9023: 消极百分比98.34% 积极百分比1.66%
9024: 消极百分比2.21% 积极百分比97.79%
9025: 消极百分比2.8% 积极百分比97.2%
9026: 消极百分比3.98% 积极百分比96.02%
9027: 消极百分比16.35% 积极百分比83.65%
9028: 消极百分比95.79% 积极百分比4.21%
9029: 消极百分比96.94% 积极百分比3.06%
9030: 消极百分比25.41% 积极百分比74.59%
9031: 消极百分比99.74% 积极百分比0.26%
9032: 消极百分比0.0% 积极百分比100.0%
9033: 消极百分比49.89% 积极百分比50.11%
9034: 消极百分比19.24% 积极百分比80.76%
9035: 消极百分比0.01% 积极百分比99.99%
9036: 消极百分比99.56% 积极百分比0.44%
9037: 消极百分比91.49% 积极百分比8.51%
9038: 消极百分比100.0% 积极百分比0.0%
9039: 消极百分比84.05% 积极百分比15.95%
9040: 消极百分比40.75% 积极百分比59.25%
9041: 消极百分比99.96% 积极百分比0.04%
9042: 消极百分比40.36% 积极百分比59.64%
9043: 消极百分比91.5% 积极百分比8.5%
9044: 消极百分比95.43% 积极百分比4.57%
9045: 消极百分比99.8% 积极百分比0.2%
9046: 消极百分比1.88% 积极百分比98.12%
9047: 消极百分比2.75% 积极百分比97.25%
9048: 消极百分比18.45% 积极百分比81.55%
9049: 消极百分比5.12% 积极百分比94.88%
9050: 消极百分比0.07% 积极百分比99.93%
9051: 消极百分比99.7% 积极百分比0.3%
9052: 消极百分比87.09% 积极百分比12.91%
9053: 消极百分比0.0% 积极百分比100.0%
9054: 消极百分比56.79% 积极百分比43.21%
9055: 消极百分比2.26% 积极百分比97.74%
9056: 消极百分比0.0% 积极百分比100.0%
9057: 消极百分比17.81% 积极百分比82.19%
9058: 消极百分比24.24% 积极百分比75.76%
9059: 消极百分比0.44% 积极百分比99.56%
9060: 消极百分比33.57% 积极百分比66.43%
9061: 消极百分比63.33% 积极百分比36.67%
9062: 消极百分比89.49% 积极百分比10.51%
9063: 消极百分比18.07% 积极百分比81.93%
9064: 消极百分比86.33% 积极百分比13.67%
9065: 消极百分比91.21% 积极百分比8.79%
9066: 消极百分比17.1% 积极百分比82.9%
9067: 消极百分比42.29% 积极百分比57.71%
9068: 消极百分比1.02% 积极百分比98.98%
9069: 消极百分比24.9% 积极百分比75.1%
9070: 消极百分比14.74% 积极百分比85.26%
9071: 消极百分比34.74% 积极百分比65.26%
9072: 消极百分比4.55% 积极百分比95.45%
9073: 消极百分比1.18% 积极百分比98.82%
9074: 消极百分比11.4% 积极百分比88.6%
9075: 消极百分比47.03% 积极百分比52.97%
9076: 消极百分比79.47% 积极百分比20.53%
9077: 消极百分比17.58% 积极百分比82.42%
9078: 消极百分比0.2% 积极百分比99.8%
9079: 消极百分比29.8% 积极百分比70.2%
9080: 消极百分比95.0% 积极百分比5.0%
9081: 消极百分比1.14% 积极百分比98.86%
9082: 消极百分比28.1% 积极百分比71.9%
9083: 消极百分比100.0% 积极百分比0.0%
9084: 消极百分比0.05% 积极百分比99.95%
9085: 消极百分比15.66% 积极百分比84.34%
9086: 消极百分比53.83% 积极百分比46.17%
9087: 消极百分比28.45% 积极百分比71.55%
9088: 消极百分比0.49% 积极百分比99.51%
9089: 消极百分比98.72% 积极百分比1.28%
9090: 消极百分比32.05% 积极百分比67.95%
9091: 消极百分比30.63% 积极百分比69.37%
9092: 消极百分比29.22% 积极百分比70.78%
9093: 消极百分比0.08% 积极百分比99.92%
9094: 消极百分比62.12% 积极百分比37.88%
9095: 消极百分比0.07% 积极百分比99.93%
9096: 消极百分比95.83% 积极百分比4.17%
9097: 消极百分比89.47% 积极百分比10.53%
9098: 消极百分比39.72% 积极百分比60.28%
9099: 消极百分比23.31% 积极百分比76.69%
9100: 消极百分比0.31% 积极百分比99.69%
9101: 消极百分比51.85% 积极百分比48.15%
9102: 消极百分比0.01% 积极百分比99.99%
9103: 消极百分比0.7% 积极百分比99.3%
9104: 消极百分比91.99% 积极百分比8.01%
9105: 消极百分比2.32% 积极百分比97.68%
9106: 消极百分比9.1% 积极百分比90.9%
9107: 消极百分比28.29% 积极百分比71.71%
9108: 消极百分比3.96% 积极百分比96.04%
9109: 消极百分比48.88% 积极百分比51.12%
9110: 消极百分比95.61% 积极百分比4.39%
9111: 消极百分比1.54% 积极百分比98.46%
9112: 消极百分比85.96% 积极百分比14.04%
9113: 消极百分比99.41% 积极百分比0.59%
9114: 消极百分比24.16% 积极百分比75.84%
9115: 消极百分比93.31% 积极百分比6.69%
9116: 消极百分比92.21% 积极百分比7.79%
9117: 消极百分比88.07% 积极百分比11.93%
9118: 消极百分比0.02% 积极百分比99.98%
9119: 消极百分比2.01% 积极百分比97.99%
9120: 消极百分比0.12% 积极百分比99.88%
9121: 消极百分比4.92% 积极百分比95.08%
9122: 消极百分比97.93% 积极百分比2.07%
9123: 消极百分比24.72% 积极百分比75.28%
9124: 消极百分比100.0% 积极百分比0.0%
9125: 消极百分比94.8% 积极百分比5.2%
9126: 消极百分比37.76% 积极百分比62.24%
9127: 消极百分比15.31% 积极百分比84.69%
9128: 消极百分比0.0% 积极百分比100.0%
9129: 消极百分比9.4% 积极百分比90.6%
9130: 消极百分比0.0% 积极百分比100.0%
9131: 消极百分比63.25% 积极百分比36.75%
9132: 消极百分比8.19% 积极百分比91.81%
9133: 消极百分比1.93% 积极百分比98.07%
9134: 消极百分比12.55% 积极百分比87.45%
9135: 消极百分比41.69% 积极百分比58.31%
9136: 消极百分比0.0% 积极百分比100.0%
9137: 消极百分比32.69% 积极百分比67.31%
9138: 消极百分比51.38% 积极百分比48.62%
9139: 消极百分比29.74% 积极百分比70.26%
9140: 消极百分比97.21% 积极百分比2.79%
9141: 消极百分比86.78% 积极百分比13.22%
9142: 消极百分比0.0% 积极百分比100.0%
9143: 消极百分比0.0% 积极百分比100.0%
9144: 消极百分比100.0% 积极百分比0.0%
9145: 消极百分比5.02% 积极百分比94.98%
9146: 消极百分比5.13% 积极百分比94.87%
9147: 消极百分比6.38% 积极百分比93.62%
9148: 消极百分比48.3% 积极百分比51.7%
9149: 消极百分比90.2% 积极百分比9.8%
9150: 消极百分比5.02% 积极百分比94.98%
9151: 消极百分比0.0% 积极百分比100.0%
9152: 消极百分比22.93% 积极百分比77.07%
9153: 消极百分比3.78% 积极百分比96.22%
9154: 消极百分比16.51% 积极百分比83.49%
9155: 消极百分比0.42% 积极百分比99.58%
9156: 消极百分比67.34% 积极百分比32.66%
9157: 消极百分比0.01% 积极百分比99.99%
9158: 消极百分比2.13% 积极百分比97.87%
9159: 消极百分比3.52% 积极百分比96.48%
9160: 消极百分比74.8% 积极百分比25.2%
9161: 消极百分比83.95% 积极百分比16.05%
9162: 消极百分比94.77% 积极百分比5.23%
9163: 消极百分比70.19% 积极百分比29.81%
9164: 消极百分比45.09% 积极百分比54.91%
9165: 消极百分比0.61% 积极百分比99.39%
9166: 消极百分比1.17% 积极百分比98.83%
9167: 消极百分比99.68% 积极百分比0.32%
9168: 消极百分比33.92% 积极百分比66.08%
9169: 消极百分比98.86% 积极百分比1.14%
9170: 消极百分比0.0% 积极百分比100.0%
9171: 消极百分比61.23% 积极百分比38.77%
9172: 消极百分比31.67% 积极百分比68.33%
9173: 消极百分比0.17% 积极百分比99.83%
9174: 消极百分比33.66% 积极百分比66.34%
9175: 消极百分比15.42% 积极百分比84.58%
9176: 消极百分比20.88% 积极百分比79.12%
9177: 消极百分比36.19% 积极百分比63.81%
9178: 消极百分比9.51% 积极百分比90.49%
9179: 消极百分比55.09% 积极百分比44.91%
9180: 消极百分比10.15% 积极百分比89.85%
9181: 消极百分比44.41% 积极百分比55.59%
9182: 消极百分比0.05% 积极百分比99.95%
9183: 消极百分比1.18% 积极百分比98.82%
9184: 消极百分比10.67% 积极百分比89.33%
9185: 消极百分比65.22% 积极百分比34.78%
9186: 消极百分比54.21% 积极百分比45.79%
9187: 消极百分比55.6% 积极百分比44.4%
9188: 消极百分比55.45% 积极百分比44.55%
9189: 消极百分比100.0% 积极百分比0.0%
9190: 消极百分比0.0% 积极百分比100.0%
9191: 消极百分比40.76% 积极百分比59.24%
9192: 消极百分比0.02% 积极百分比99.98%
9193: 消极百分比29.06% 积极百分比70.94%
9194: 消极百分比92.75% 积极百分比7.25%
9195: 消极百分比0.01% 积极百分比99.99%
9196: 消极百分比19.56% 积极百分比80.44%
9197: 消极百分比2.07% 积极百分比97.93%
9198: 消极百分比21.43% 积极百分比78.57%
9199: 消极百分比0.32% 积极百分比99.68%
9200: 消极百分比81.16% 积极百分比18.84%
9201: 消极百分比99.98% 积极百分比0.02%
9202: 消极百分比82.74% 积极百分比17.26%
9203: 消极百分比13.43% 积极百分比86.57%
9204: 消极百分比99.97% 积极百分比0.03%
9205: 消极百分比99.87% 积极百分比0.13%
9206: 消极百分比0.0% 积极百分比100.0%
9207: 消极百分比22.82% 积极百分比77.18%
9208: 消极百分比24.71% 积极百分比75.29%
9209: 消极百分比0.0% 积极百分比100.0%
9210: 消极百分比91.52% 积极百分比8.48%
9211: 消极百分比82.92% 积极百分比17.08%
9212: 消极百分比66.51% 积极百分比33.49%
9213: 消极百分比19.21% 积极百分比80.79%
9214: 消极百分比1.32% 积极百分比98.68%
9215: 消极百分比92.06% 积极百分比7.94%
9216: 消极百分比0.68% 积极百分比99.32%
9217: 消极百分比80.19% 积极百分比19.81%
9218: 消极百分比99.97% 积极百分比0.03%
9219: 消极百分比57.44% 积极百分比42.56%
9220: 消极百分比28.07% 积极百分比71.93%
9221: 消极百分比0.03% 积极百分比99.97%
9222: 消极百分比71.87% 积极百分比28.13%
9223: 消极百分比8.23% 积极百分比91.77%
9224: 消极百分比5.16% 积极百分比94.84%
9225: 消极百分比3.09% 积极百分比96.91%
9226: 消极百分比11.4% 积极百分比88.6%
9227: 消极百分比26.08% 积极百分比73.92%
9228: 消极百分比6.15% 积极百分比93.85%
9229: 消极百分比0.29% 积极百分比99.71%
9230: 消极百分比79.55% 积极百分比20.45%
9231: 消极百分比0.48% 积极百分比99.52%
9232: 消极百分比2.98% 积极百分比97.02%
9233: 消极百分比0.0% 积极百分比100.0%
9234: 消极百分比81.81% 积极百分比18.19%
9235: 消极百分比10.55% 积极百分比89.45%
9236: 消极百分比79.05% 积极百分比20.95%
9237: 消极百分比5.74% 积极百分比94.26%
9238: 消极百分比3.9% 积极百分比96.1%
9239: 消极百分比75.49% 积极百分比24.51%
9240: 消极百分比10.5% 积极百分比89.5%
9241: 消极百分比97.04% 积极百分比2.96%
9242: 消极百分比60.02% 积极百分比39.98%
9243: 消极百分比99.76% 积极百分比0.24%
9244: 消极百分比83.92% 积极百分比16.08%
9245: 消极百分比12.03% 积极百分比87.97%
9246: 消极百分比72.69% 积极百分比27.31%
9247: 消极百分比50.23% 积极百分比49.77%
9248: 消极百分比0.01% 积极百分比99.99%
9249: 消极百分比0.0% 积极百分比100.0%
9250: 消极百分比0.26% 积极百分比99.74%
9251: 消极百分比7.9% 积极百分比92.1%
9252: 消极百分比0.0% 积极百分比100.0%
9253: 消极百分比6.31% 积极百分比93.69%
9254: 消极百分比97.24% 积极百分比2.76%
9255: 消极百分比17.42% 积极百分比82.58%
9256: 消极百分比99.87% 积极百分比0.13%
9257: 消极百分比48.1% 积极百分比51.9%
9258: 消极百分比61.8% 积极百分比38.2%
9259: 消极百分比21.03% 积极百分比78.97%
9260: 消极百分比99.87% 积极百分比0.13%
9261: 消极百分比48.38% 积极百分比51.62%
9262: 消极百分比56.42% 积极百分比43.58%
9263: 消极百分比100.0% 积极百分比0.0%
9264: 消极百分比99.82% 积极百分比0.18%
9265: 消极百分比45.24% 积极百分比54.76%
9266: 消极百分比62.82% 积极百分比37.18%
9267: 消极百分比9.11% 积极百分比90.89%
9268: 消极百分比0.14% 积极百分比99.86%
9269: 消极百分比12.46% 积极百分比87.54%
9270: 消极百分比23.33% 积极百分比76.67%
9271: 消极百分比41.03% 积极百分比58.97%
9272: 消极百分比18.87% 积极百分比81.13%
9273: 消极百分比2.61% 积极百分比97.39%
9274: 消极百分比97.24% 积极百分比2.76%
9275: 消极百分比0.0% 积极百分比100.0%
9276: 消极百分比2.16% 积极百分比97.84%
9277: 消极百分比4.57% 积极百分比95.43%
9278: 消极百分比38.86% 积极百分比61.14%
9279: 消极百分比91.71% 积极百分比8.29%
9280: 消极百分比0.25% 积极百分比99.75%
9281: 消极百分比25.12% 积极百分比74.88%
9282: 消极百分比76.03% 积极百分比23.97%
9283: 消极百分比28.95% 积极百分比71.05%
9284: 消极百分比29.69% 积极百分比70.31%
9285: 消极百分比14.74% 积极百分比85.26%
9286: 消极百分比40.17% 积极百分比59.83%
9287: 消极百分比26.67% 积极百分比73.33%
9288: 消极百分比92.0% 积极百分比8.0%
9289: 消极百分比33.2% 积极百分比66.8%
9290: 消极百分比95.91% 积极百分比4.09%
9291: 消极百分比43.98% 积极百分比56.02%
9292: 消极百分比99.83% 积极百分比0.17%
9293: 消极百分比13.24% 积极百分比86.76%
9294: 消极百分比0.06% 积极百分比99.94%
9295: 消极百分比38.54% 积极百分比61.46%
9296: 消极百分比33.72% 积极百分比66.28%
9297: 消极百分比12.38% 积极百分比87.62%
9298: 消极百分比14.74% 积极百分比85.26%
9299: 消极百分比86.24% 积极百分比13.76%
9300: 消极百分比0.07% 积极百分比99.93%
9301: 消极百分比100.0% 积极百分比0.0%
9302: 消极百分比50.13% 积极百分比49.87%
9303: 消极百分比89.46% 积极百分比10.54%
9304: 消极百分比7.49% 积极百分比92.51%
9305: 消极百分比25.16% 积极百分比74.84%
9306: 消极百分比5.0% 积极百分比95.0%
9307: 消极百分比32.12% 积极百分比67.88%
9308: 消极百分比54.51% 积极百分比45.49%
9309: 消极百分比0.03% 积极百分比99.97%
9310: 消极百分比61.82% 积极百分比38.18%
9311: 消极百分比21.48% 积极百分比78.52%
9312: 消极百分比0.59% 积极百分比99.41%
9313: 消极百分比80.76% 积极百分比19.24%
9314: 消极百分比98.03% 积极百分比1.97%
9315: 消极百分比99.87% 积极百分比0.13%
9316: 消极百分比30.17% 积极百分比69.83%
9317: 消极百分比28.24% 积极百分比71.76%
9318: 消极百分比69.3% 积极百分比30.7%
9319: 消极百分比38.98% 积极百分比61.02%
9320: 消极百分比100.0% 积极百分比0.0%
9321: 消极百分比25.5% 积极百分比74.5%
9322: 消极百分比41.46% 积极百分比58.54%
9323: 消极百分比0.0% 积极百分比100.0%
9324: 消极百分比72.69% 积极百分比27.31%
9325: 消极百分比78.99% 积极百分比21.01%
9326: 消极百分比95.56% 积极百分比4.44%
9327: 消极百分比0.08% 积极百分比99.92%
9328: 消极百分比95.45% 积极百分比4.55%
9329: 消极百分比98.36% 积极百分比1.64%
9330: 消极百分比13.94% 积极百分比86.06%
9331: 消极百分比97.1% 积极百分比2.9%
9332: 消极百分比36.1% 积极百分比63.9%
9333: 消极百分比0.62% 积极百分比99.38%
9334: 消极百分比0.0% 积极百分比100.0%
9335: 消极百分比18.19% 积极百分比81.81%
9336: 消极百分比26.0% 积极百分比74.0%
9337: 消极百分比2.7% 积极百分比97.3%
9338: 消极百分比0.01% 积极百分比99.99%
9339: 消极百分比2.03% 积极百分比97.97%
9340: 消极百分比49.24% 积极百分比50.76%
9341: 消极百分比87.98% 积极百分比12.02%
9342: 消极百分比7.85% 积极百分比92.15%
9343: 消极百分比3.39% 积极百分比96.61%
9344: 消极百分比19.91% 积极百分比80.09%
9345: 消极百分比30.21% 积极百分比69.79%
9346: 消极百分比28.39% 积极百分比71.61%
9347: 消极百分比0.0% 积极百分比100.0%
9348: 消极百分比100.0% 积极百分比0.0%
