1: 消极百分比66.51% 积极百分比33.49%
8948: 消极百分比87.63% 积极百分比12.37%
8949: 消极百分比4.27% 积极百分比95.73%
8950: 消极百分比99.99% 积极百分比0.01%
8951: 消极百分比87.21% 积极百分比12.79%
8952: 消极百分比99.39% 积极百分比0.61%
8953: 消极百分比0.34% 积极百分比99.66%
8954: 消极百分比97.15% 积极百分比2.85%
8955: 消极百分比100.0% 积极百分比0.0%
8956: 消极百分比100.0% 积极百分比0.0%
8957: 消极百分比4.52% 积极百分比95.48%
8958: 消极百分比100.0% 积极百分比0.0%
8959: 消极百分比95.85% 积极百分比4.15%
8960: 消极百分比23.75% 积极百分比76.25%
8961: 消极百分比20.84% 积极百分比79.16%
8962: 消极百分比100.0% 积极百分比0.0%
8963: 消极百分比40.32% 积极百分比59.68%
8964: 消极百分比100.0% 积极百分比0.0%
8965: 消极百分比100.0% 积极百分比0.0%
8966: 消极百分比100.0% 积极百分比0.0%
8967: 消极百分比97.86% 积极百分比2.14%
8968: 消极百分比57.68% 积极百分比42.32%
8969: 消极百分比85.12% 积极百分比14.88%
8970: 消极百分比3.88% 积极百分比96.12%
8971: 消极百分比100.0% 积极百分比0.0%
8972: 消极百分比43.22% 积极百分比56.78%
8973: 消极百分比100.0% 积极百分比0.0%
8974: 消极百分比99.91% 积极百分比0.09%
8975: 消极百分比100.0% 积极百分比0.0%
8976: 消极百分比92.54% 积极百分比7.46%
8977: 消极百分比100.0% 积极百分比0.0%
8978: 消极百分比100.0% 积极百分比0.0%
8979: 消极百分比49.4% 积极百分比50.6%
8980: 消极百分比26.39% 积极百分比73.61%
8981: 消极百分比100.0% 积极百分比0.0%
8982: 消极百分比100.0% 积极百分比0.0%
8983: 消极百分比100.0% 积极百分比0.0%
8984: 消极百分比13.47% 积极百分比86.53%
8985: 消极百分比99.45% 积极百分比0.55%
8986: 消极百分比17.97% 积极百分比82.03%
8987: 消极百分比99.93% 积极百分比0.07%
8988: 消极百分比100.0% 积极百分比0.0%
8989: 消极百分比47.73% 积极百分比52.27%
8990: 消极百分比64.4% 积极百分比35.6%
8991: 消极百分比98.0% 积极百分比2.0%
8992: 消极百分比64.39% 积极百分比35.61%
8993: 消极百分比100.0% 积极百分比0.0%
8994: 消极百分比2.42% 积极百分比97.58%
8995: 消极百分比100.0% 积极百分比0.0%
8996: 消极百分比37.48% 积极百分比62.52%
8997: 消极百分比99.94% 积极百分比0.06%
8998: 消极百分比99.89% 积极百分比0.11%
8999: 消极百分比100.0% 积极百分比0.0%
9000: 消极百分比87.95% 积极百分比12.05%
9001: 消极百分比77.69% 积极百分比22.31%
9002: 消极百分比100.0% 积极百分比0.0%
9003: 消极百分比99.56% 积极百分比0.44%
9004: 消极百分比99.76% 积极百分比0.24%
9005: 消极百分比99.95% 积极百分比0.05%
9006: 消极百分比99.95% 积极百分比0.05%
9007: 消极百分比100.0% 积极百分比0.0%
9008: 消极百分比93.58% 积极百分比6.42%
9009: 消极百分比99.85% 积极百分比0.15%
9010: 消极百分比88.43% 积极百分比11.57%
9011: 消极百分比100.0% 积极百分比0.0%
9012: 消极百分比100.0% 积极百分比0.0%
9013: 消极百分比82.21% 积极百分比17.79%
9014: 消极百分比47.1% 积极百分比52.9%
9015: 消极百分比43.41% 积极百分比56.59%
9016: 消极百分比83.4% 积极百分比16.6%
9017: 消极百分比77.92% 积极百分比22.08%
9018: 消极百分比42.81% 积极百分比57.19%
9019: 消极百分比16.28% 积极百分比83.72%
9020: 消极百分比92.53% 积极百分比7.47%
9021: 消极百分比99.94% 积极百分比0.06%
9022: 消极百分比0.11% 积极百分比99.89%
9023: 消极百分比95.53% 积极百分比4.47%
9024: 消极百分比98.29% 积极百分比1.71%
9025: 消极百分比48.59% 积极百分比51.41%
9026: 消极百分比100.0% 积极百分比0.0%
9027: 消极百分比13.47% 积极百分比86.53%
9028: 消极百分比100.0% 积极百分比0.0%
9029: 消极百分比52.08% 积极百分比47.92%
9030: 消极百分比100.0% 积极百分比0.0%
9031: 消极百分比99.96% 积极百分比0.04%
9032: 消极百分比73.56% 积极百分比26.44%
9033: 消极百分比99.96% 积极百分比0.04%
9034: 消极百分比100.0% 积极百分比0.0%
9035: 消极百分比100.0% 积极百分比0.0%
9036: 消极百分比75.22% 积极百分比24.78%
9037: 消极百分比45.32% 积极百分比54.68%
9038: 消极百分比100.0% 积极百分比0.0%
9039: 消极百分比100.0% 积极百分比0.0%
9040: 消极百分比99.96% 积极百分比0.04%
9041: 消极百分比100.0% 积极百分比0.0%
9042: 消极百分比99.99% 积极百分比0.01%
9043: 消极百分比100.0% 积极百分比0.0%
9044: 消极百分比0.01% 积极百分比99.99%
9045: 消极百分比100.0% 积极百分比0.0%
9046: 消极百分比100.0% 积极百分比0.0%
9047: 消极百分比99.83% 积极百分比0.17%
9048: 消极百分比90.76% 积极百分比9.24%
9049: 消极百分比100.0% 积极百分比0.0%
9050: 消极百分比100.0% 积极百分比0.0%
9051: 消极百分比100.0% 积极百分比0.0%
9052: 消极百分比50.69% 积极百分比49.31%
9053: 消极百分比100.0% 积极百分比0.0%
9054: 消极百分比99.9% 积极百分比0.1%
9055: 消极百分比97.34% 积极百分比2.66%
9056: 消极百分比100.0% 积极百分比0.0%
9057: 消极百分比100.0% 积极百分比0.0%
9058: 消极百分比100.0% 积极百分比0.0%
9059: 消极百分比99.8% 积极百分比0.2%
9060: 消极百分比100.0% 积极百分比0.0%
9061: 消极百分比59.71% 积极百分比40.29%
9062: 消极百分比99.49% 积极百分比0.51%
9063: 消极百分比14.54% 积极百分比85.46%
9064: 消极百分比76.21% 积极百分比23.79%
9065: 消极百分比87.58% 积极百分比12.42%
9066: 消极百分比3.05% 积极百分比96.95%
9067: 消极百分比100.0% 积极百分比0.0%
9068: 消极百分比88.71% 积极百分比11.29%
9069: 消极百分比85.17% 积极百分比14.83%
9070: 消极百分比100.0% 积极百分比0.0%
9071: 消极百分比100.0% 积极百分比0.0%
9072: 消极百分比50.6% 积极百分比49.4%
9073: 消极百分比27.59% 积极百分比72.41%
9074: 消极百分比0.07% 积极百分比99.93%
9075: 消极百分比38.44% 积极百分比61.56%
9076: 消极百分比100.0% 积极百分比0.0%
9077: 消极百分比100.0% 积极百分比0.0%
9078: 消极百分比20.03% 积极百分比79.97%
9079: 消极百分比94.51% 积极百分比5.49%
9080: 消极百分比99.9% 积极百分比0.1%
9081: 消极百分比99.62% 积极百分比0.38%
9082: 消极百分比88.09% 积极百分比11.91%
9083: 消极百分比100.0% 积极百分比0.0%
9084: 消极百分比99.97% 积极百分比0.03%
9085: 消极百分比100.0% 积极百分比0.0%
9086: 消极百分比47.96% 积极百分比52.04%
9087: 消极百分比99.96% 积极百分比0.04%
9088: 消极百分比100.0% 积极百分比0.0%
9089: 消极百分比83.89% 积极百分比16.11%
9090: 消极百分比100.0% 积极百分比0.0%
9091: 消极百分比99.29% 积极百分比0.71%
9092: 消极百分比99.99% 积极百分比0.01%
9093: 消极百分比43.21% 积极百分比56.79%
9094: 消极百分比99.99% 积极百分比0.01%
9095: 消极百分比100.0% 积极百分比0.0%
9096: 消极百分比100.0% 积极百分比0.0%
9097: 消极百分比100.0% 积极百分比0.0%
9098: 消极百分比54.24% 积极百分比45.76%
9099: 消极百分比73.01% 积极百分比26.99%
9100: 消极百分比97.22% 积极百分比2.78%
9101: 消极百分比1.18% 积极百分比98.82%
9102: 消极百分比97.81% 积极百分比2.19%
9103: 消极百分比100.0% 积极百分比0.0%
9104: 消极百分比100.0% 积极百分比0.0%
9105: 消极百分比100.0% 积极百分比0.0%
9106: 消极百分比100.0% 积极百分比0.0%
9107: 消极百分比100.0% 积极百分比0.0%
9108: 消极百分比99.99% 积极百分比0.01%
9109: 消极百分比99.67% 积极百分比0.33%
9110: 消极百分比99.56% 积极百分比0.44%
9111: 消极百分比87.66% 积极百分比12.34%
9112: 消极百分比2.11% 积极百分比97.89%
9113: 消极百分比81.51% 积极百分比18.49%
9114: 消极百分比100.0% 积极百分比0.0%
9115: 消极百分比18.81% 积极百分比81.19%
9116: 消极百分比16.11% 积极百分比83.89%
9117: 消极百分比99.62% 积极百分比0.38%
9118: 消极百分比100.0% 积极百分比0.0%
9119: 消极百分比25.24% 积极百分比74.76%
9120: 消极百分比6.05% 积极百分比93.95%
9121: 消极百分比100.0% 积极百分比0.0%
9122: 消极百分比100.0% 积极百分比0.0%
9123: 消极百分比100.0% 积极百分比0.0%
9124: 消极百分比29.73% 积极百分比70.27%
9125: 消极百分比99.98% 积极百分比0.02%
9126: 消极百分比12.29% 积极百分比87.71%
9127: 消极百分比99.67% 积极百分比0.33%
9128: 消极百分比39.36% 积极百分比60.64%
9129: 消极百分比89.66% 积极百分比10.34%
9130: 消极百分比11.94% 积极百分比88.06%
9131: 消极百分比57.61% 积极百分比42.39%
9132: 消极百分比100.0% 积极百分比0.0%
9133: 消极百分比77.92% 积极百分比22.08%
9134: 消极百分比99.32% 积极百分比0.68%
9135: 消极百分比100.0% 积极百分比0.0%
9136: 消极百分比10.2% 积极百分比89.8%
9137: 消极百分比24.15% 积极百分比75.85%
9138: 消极百分比0.97% 积极百分比99.03%
9139: 消极百分比99.99% 积极百分比0.01%
9140: 消极百分比100.0% 积极百分比0.0%
9141: 消极百分比70.85% 积极百分比29.15%
9142: 消极百分比99.76% 积极百分比0.24%
9143: 消极百分比26.57% 积极百分比73.43%
9144: 消极百分比17.79% 积极百分比82.21%
9145: 消极百分比98.02% 积极百分比1.98%
9146: 消极百分比100.0% 积极百分比0.0%
9147: 消极百分比39.09% 积极百分比60.91%
9148: 消极百分比100.0% 积极百分比0.0%
9149: 消极百分比16.46% 积极百分比83.54%
9150: 消极百分比11.8% 积极百分比88.2%
9151: 消极百分比99.68% 积极百分比0.32%
9152: 消极百分比35.3% 积极百分比64.7%
9153: 消极百分比47.92% 积极百分比52.08%
9154: 消极百分比100.0% 积极百分比0.0%
9155: 消极百分比100.0% 积极百分比0.0%
9156: 消极百分比99.35% 积极百分比0.65%
9157: 消极百分比2.67% 积极百分比97.33%
9158: 消极百分比99.83% 积极百分比0.17%
9159: 消极百分比99.4% 积极百分比0.6%
9160: 消极百分比100.0% 积极百分比0.0%
9161: 消极百分比99.99% 积极百分比0.01%
9162: 消极百分比58.51% 积极百分比41.49%
9163: 消极百分比93.53% 积极百分比6.47%
9164: 消极百分比14.61% 积极百分比85.39%
9165: 消极百分比16.73% 积极百分比83.27%
9166: 消极百分比46.48% 积极百分比53.52%
9167: 消极百分比23.16% 积极百分比76.84%
9168: 消极百分比100.0% 积极百分比0.0%
9169: 消极百分比99.12% 积极百分比0.88%
9170: 消极百分比100.0% 积极百分比0.0%
9171: 消极百分比99.37% 积极百分比0.63%
9172: 消极百分比100.0% 积极百分比0.0%
9173: 消极百分比100.0% 积极百分比0.0%
9174: 消极百分比81.08% 积极百分比18.92%
9175: 消极百分比97.85% 积极百分比2.15%
9176: 消极百分比99.6% 积极百分比0.4%
9177: 消极百分比16.61% 积极百分比83.39%
9178: 消极百分比13.35% 积极百分比86.65%
9179: 消极百分比100.0% 积极百分比0.0%
9180: 消极百分比77.63% 积极百分比22.37%
9181: 消极百分比0.0% 积极百分比100.0%
9182: 消极百分比99.7% 积极百分比0.3%
9183: 消极百分比19.58% 积极百分比80.42%
9184: 消极百分比98.34% 积极百分比1.66%
9185: 消极百分比0.68% 积极百分比99.32%
9186: 消极百分比5.55% 积极百分比94.45%
9187: 消极百分比71.27% 积极百分比28.73%
9188: 消极百分比100.0% 积极百分比0.0%
9189: 消极百分比98.1% 积极百分比1.9%
9190: 消极百分比40.11% 积极百分比59.89%
9191: 消极百分比3.8% 积极百分比96.2%
9192: 消极百分比99.68% 积极百分比0.32%
9193: 消极百分比67.54% 积极百分比32.46%
9194: 消极百分比99.07% 积极百分比0.93%
9195: 消极百分比99.99% 积极百分比0.01%
9196: 消极百分比100.0% 积极百分比0.0%
9197: 消极百分比100.0% 积极百分比0.0%
9198: 消极百分比100.0% 积极百分比0.0%
9199: 消极百分比3.83% 积极百分比96.17%
9200: 消极百分比19.24% 积极百分比80.76%
9201: 消极百分比92.79% 积极百分比7.21%
9202: 消极百分比100.0% 积极百分比0.0%
9203: 消极百分比100.0% 积极百分比0.0%
9204: 消极百分比6.02% 积极百分比93.98%
9205: 消极百分比29.12% 积极百分比70.88%
9206: 消极百分比13.83% 积极百分比86.17%
9207: 消极百分比92.94% 积极百分比7.06%
9208: 消极百分比100.0% 积极百分比0.0%
9209: 消极百分比2.38% 积极百分比97.62%
9210: 消极百分比10.5% 积极百分比89.5%
9211: 消极百分比91.14% 积极百分比8.86%
9212: 消极百分比35.19% 积极百分比64.81%
9213: 消极百分比65.09% 积极百分比34.91%
9214: 消极百分比86.98% 积极百分比13.02%
9215: 消极百分比99.85% 积极百分比0.15%
9216: 消极百分比24.07% 积极百分比75.93%
9217: 消极百分比82.81% 积极百分比17.19%
9218: 消极百分比100.0% 积极百分比0.0%
9219: 消极百分比13.35% 积极百分比86.65%
9220: 消极百分比99.96% 积极百分比0.04%
9221: 消极百分比78.39% 积极百分比21.61%
9222: 消极百分比99.91% 积极百分比0.09%
9223: 消极百分比54.33% 积极百分比45.67%
9224: 消极百分比61.11% 积极百分比38.89%
9225: 消极百分比99.97% 积极百分比0.03%
9226: 消极百分比100.0% 积极百分比0.0%
9227: 消极百分比100.0% 积极百分比0.0%
9228: 消极百分比100.0% 积极百分比0.0%
9229: 消极百分比100.0% 积极百分比0.0%
9230: 消极百分比23.27% 积极百分比76.73%
9231: 消极百分比86.04% 积极百分比13.96%
9232: 消极百分比84.85% 积极百分比15.15%
9233: 消极百分比72.97% 积极百分比27.03%
9234: 消极百分比100.0% 积极百分比0.0%
9235: 消极百分比99.87% 积极百分比0.13%
9236: 消极百分比1.55% 积极百分比98.45%
9237: 消极百分比99.8% 积极百分比0.2%
9238: 消极百分比51.26% 积极百分比48.74%
9239: 消极百分比83.11% 积极百分比16.89%
9240: 消极百分比85.34% 积极百分比14.66%
9241: 消极百分比5.14% 积极百分比94.86%
9242: 消极百分比0.66% 积极百分比99.34%
9243: 消极百分比55.13% 积极百分比44.87%
9244: 消极百分比98.59% 积极百分比1.41%
9245: 消极百分比99.99% 积极百分比0.01%
9246: 消极百分比75.49% 积极百分比24.51%
9247: 消极百分比100.0% 积极百分比0.0%
9248: 消极百分比99.98% 积极百分比0.02%
9249: 消极百分比99.99% 积极百分比0.01%
9250: 消极百分比99.92% 积极百分比0.08%
9251: 消极百分比67.38% 积极百分比32.62%
9252: 消极百分比97.43% 积极百分比2.57%
9253: 消极百分比70.74% 积极百分比29.26%
9254: 消极百分比0.1% 积极百分比99.9%
9255: 消极百分比99.95% 积极百分比0.05%
9256: 消极百分比43.39% 积极百分比56.61%
9257: 消极百分比2.77% 积极百分比97.23%
9258: 消极百分比25.89% 积极百分比74.11%
9259: 消极百分比7.88% 积极百分比92.12%
9260: 消极百分比100.0% 积极百分比0.0%
9261: 消极百分比98.73% 积极百分比1.27%
9262: 消极百分比100.0% 积极百分比0.0%
9263: 消极百分比100.0% 积极百分比0.0%
9264: 消极百分比0.69% 积极百分比99.31%
9265: 消极百分比0.13% 积极百分比99.87%
9266: 消极百分比99.42% 积极百分比0.58%
9267: 消极百分比5.42% 积极百分比94.58%
9268: 消极百分比55.65% 积极百分比44.35%
9269: 消极百分比99.92% 积极百分比0.08%
9270: 消极百分比91.84% 积极百分比8.16%
9271: 消极百分比59.91% 积极百分比40.09%
9272: 消极百分比58.27% 积极百分比41.73%
9273: 消极百分比100.0% 积极百分比0.0%
9274: 消极百分比64.4% 积极百分比35.6%
9275: 消极百分比31.99% 积极百分比68.01%
9276: 消极百分比100.0% 积极百分比0.0%
9277: 消极百分比27.31% 积极百分比72.69%
9278: 消极百分比98.92% 积极百分比1.08%
9279: 消极百分比100.0% 积极百分比0.0%
9280: 消极百分比5.66% 积极百分比94.34%
9281: 消极百分比100.0% 积极百分比0.0%
9282: 消极百分比100.0% 积极百分比0.0%
9283: 消极百分比99.9% 积极百分比0.1%
9284: 消极百分比99.99% 积极百分比0.01%
9285: 消极百分比83.41% 积极百分比16.59%
9286: 消极百分比22.31% 积极百分比77.69%
9287: 消极百分比99.69% 积极百分比0.31%
9288: 消极百分比100.0% 积极百分比0.0%
9289: 消极百分比100.0% 积极百分比0.0%
9290: 消极百分比100.0% 积极百分比0.0%
9291: 消极百分比100.0% 积极百分比0.0%
9292: 消极百分比75.06% 积极百分比24.94%
9293: 消极百分比100.0% 积极百分比0.0%
9294: 消极百分比100.0% 积极百分比0.0%
9295: 消极百分比100.0% 积极百分比0.0%
9296: 消极百分比98.94% 积极百分比1.06%
9297: 消极百分比100.0% 积极百分比0.0%
9298: 消极百分比100.0% 积极百分比0.0%
9299: 消极百分比33.41% 积极百分比66.59%
9300: 消极百分比100.0% 积极百分比0.0%
9301: 消极百分比61.57% 积极百分比38.43%
9302: 消极百分比64.09% 积极百分比35.91%
9303: 消极百分比33.02% 积极百分比66.98%
9304: 消极百分比100.0% 积极百分比0.0%
9305: 消极百分比99.57% 积极百分比0.43%
9306: 消极百分比100.0% 积极百分比0.0%
9307: 消极百分比8.79% 积极百分比91.21%
9308: 消极百分比37.58% 积极百分比62.42%
9309: 消极百分比71.77% 积极百分比28.23%
9310: 消极百分比100.0% 积极百分比0.0%
9311: 消极百分比96.26% 积极百分比3.74%
9312: 消极百分比99.99% 积极百分比0.01%
9313: 消极百分比99.66% 积极百分比0.34%
9314: 消极百分比87.66% 积极百分比12.34%
9315: 消极百分比79.61% 积极百分比20.39%
9316: 消极百分比89.4% 积极百分比10.6%
9317: 消极百分比94.06% 积极百分比5.94%
9318: 消极百分比0.09% 积极百分比99.91%
9319: 消极百分比100.0% 积极百分比0.0%
9320: 消极百分比100.0% 积极百分比0.0%
9321: 消极百分比1.4% 积极百分比98.6%
9322: 消极百分比100.0% 积极百分比0.0%
9323: 消极百分比33.71% 积极百分比66.29%
9324: 消极百分比89.15% 积极百分比10.85%
9325: 消极百分比32.12% 积极百分比67.88%
9326: 消极百分比100.0% 积极百分比0.0%
9327: 消极百分比99.97% 积极百分比0.03%
9328: 消极百分比100.0% 积极百分比0.0%
9329: 消极百分比98.28% 积极百分比1.72%
9330: 消极百分比100.0% 积极百分比0.0%
9331: 消极百分比95.8% 积极百分比4.2%
9332: 消极百分比18.68% 积极百分比81.32%
9333: 消极百分比8.03% 积极百分比91.97%
9334: 消极百分比21.54% 积极百分比78.46%
9335: 消极百分比76.84% 积极百分比23.16%
9336: 消极百分比0.05% 积极百分比99.95%
9337: 消极百分比0.51% 积极百分比99.49%
9338: 消极百分比1.02% 积极百分比98.98%
9339: 消极百分比14.17% 积极百分比85.83%
9340: 消极百分比0.05% 积极百分比99.95%
9341: 消极百分比100.0% 积极百分比0.0%
9342: 消极百分比73.4% 积极百分比26.6%
9343: 消极百分比100.0% 积极百分比0.0%
9344: 消极百分比82.68% 积极百分比17.32%
9345: 消极百分比79.46% 积极百分比20.54%
9346: 消极百分比34.83% 积极百分比65.17%
9347: 消极百分比100.0% 积极百分比0.0%
9348: 消极百分比99.88% 积极百分比0.12%
9349: 消极百分比100.0% 积极百分比0.0%
9350: 消极百分比85.15% 积极百分比14.85%
9351: 消极百分比100.0% 积极百分比0.0%
9352: 消极百分比19.07% 积极百分比80.93%
9353: 消极百分比98.32% 积极百分比1.68%
9354: 消极百分比51.89% 积极百分比48.11%
9355: 消极百分比96.15% 积极百分比3.85%
9356: 消极百分比54.21% 积极百分比45.79%
9357: 消极百分比99.97% 积极百分比0.03%
9358: 消极百分比100.0% 积极百分比0.0%
9359: 消极百分比99.5% 积极百分比0.5%
9360: 消极百分比88.43% 积极百分比11.57%
9361: 消极百分比80.07% 积极百分比19.93%
9362: 消极百分比0.39% 积极百分比99.61%
9363: 消极百分比100.0% 积极百分比0.0%
9364: 消极百分比89.66% 积极百分比10.34%
9365: 消极百分比100.0% 积极百分比0.0%
9366: 消极百分比100.0% 积极百分比0.0%
9367: 消极百分比4.1% 积极百分比95.9%
9368: 消极百分比0.0% 积极百分比100.0%
9369: 消极百分比100.0% 积极百分比0.0%
9370: 消极百分比99.6% 积极百分比0.4%
9371: 消极百分比97.93% 积极百分比2.07%
9372: 消极百分比71.75% 积极百分比28.25%
9373: 消极百分比100.0% 积极百分比0.0%
9374: 消极百分比57.32% 积极百分比42.68%
9375: 消极百分比67.7% 积极百分比32.3%
9376: 消极百分比99.02% 积极百分比0.98%
9377: 消极百分比72.23% 积极百分比27.77%
9378: 消极百分比87.1% 积极百分比12.9%
9379: 消极百分比6.23% 积极百分比93.77%
9380: 消极百分比0.45% 积极百分比99.55%
9381: 消极百分比17.23% 积极百分比82.77%
9382: 消极百分比69.29% 积极百分比30.71%
9383: 消极百分比10.0% 积极百分比90.0%
9384: 消极百分比100.0% 积极百分比0.0%
9385: 消极百分比100.0% 积极百分比0.0%
9386: 消极百分比0.0% 积极百分比100.0%
9387: 消极百分比0.9% 积极百分比99.1%
9388: 消极百分比17.71% 积极百分比82.29%
9389: 消极百分比1.63% 积极百分比98.37%
9390: 消极百分比99.95% 积极百分比0.05%
9391: 消极百分比100.0% 积极百分比0.0%
9392: 消极百分比100.0% 积极百分比0.0%
9393: 消极百分比34.7% 积极百分比65.3%
9394: 消极百分比99.28% 积极百分比0.72%
9395: 消极百分比12.18% 积极百分比87.82%
9396: 消极百分比10.98% 积极百分比89.02%
9397: 消极百分比59.41% 积极百分比40.59%
9398: 消极百分比97.05% 积极百分比2.95%
9399: 消极百分比100.0% 积极百分比0.0%
9400: 消极百分比100.0% 积极百分比0.0%
9401: 消极百分比100.0% 积极百分比0.0%
9402: 消极百分比75.55% 积极百分比24.45%
9403: 消极百分比95.34% 积极百分比4.66%
9404: 消极百分比100.0% 积极百分比0.0%
9405: 消极百分比100.0% 积极百分比0.0%
9406: 消极百分比100.0% 积极百分比0.0%
9407: 消极百分比98.81% 积极百分比1.19%
9408: 消极百分比1.09% 积极百分比98.91%
9409: 消极百分比81.91% 积极百分比18.09%
9410: 消极百分比99.86% 积极百分比0.14%
9411: 消极百分比77.13% 积极百分比22.87%
9412: 消极百分比99.51% 积极百分比0.49%
9413: 消极百分比91.03% 积极百分比8.97%
9414: 消极百分比18.21% 积极百分比81.79%
9415: 消极百分比99.84% 积极百分比0.16%
9416: 消极百分比95.3% 积极百分比4.7%
9417: 消极百分比94.77% 积极百分比5.23%
9418: 消极百分比100.0% 积极百分比0.0%
9419: 消极百分比99.99% 积极百分比0.01%
9420: 消极百分比51.64% 积极百分比48.36%
9421: 消极百分比100.0% 积极百分比0.0%
9422: 消极百分比93.26% 积极百分比6.74%
9423: 消极百分比100.0% 积极百分比0.0%
9424: 消极百分比77.02% 积极百分比22.98%
9425: 消极百分比100.0% 积极百分比0.0%
9426: 消极百分比100.0% 积极百分比0.0%
9427: 消极百分比85.38% 积极百分比14.62%
9428: 消极百分比97.56% 积极百分比2.44%
9429: 消极百分比55.53% 积极百分比44.47%
9430: 消极百分比99.82% 积极百分比0.18%
9431: 消极百分比1.85% 积极百分比98.15%
9432: 消极百分比92.92% 积极百分比7.08%
9433: 消极百分比100.0% 积极百分比0.0%
9434: 消极百分比3.21% 积极百分比96.79%
9435: 消极百分比85.73% 积极百分比14.27%
9436: 消极百分比97.7% 积极百分比2.3%
9437: 消极百分比57.43% 积极百分比42.57%
9438: 消极百分比91.88% 积极百分比8.12%
9439: 消极百分比88.64% 积极百分比11.36%
9440: 消极百分比81.9% 积极百分比18.1%
9441: 消极百分比1.51% 积极百分比98.49%
9442: 消极百分比99.76% 积极百分比0.24%
9443: 消极百分比100.0% 积极百分比0.0%
9444: 消极百分比98.88% 积极百分比1.12%
9445: 消极百分比92.44% 积极百分比7.56%
9446: 消极百分比3.53% 积极百分比96.47%
9447: 消极百分比99.86% 积极百分比0.14%
9448: 消极百分比7.59% 积极百分比92.41%
9449: 消极百分比90.46% 积极百分比9.54%
9450: 消极百分比15.61% 积极百分比84.39%
9451: 消极百分比31.36% 积极百分比68.64%
9452: 消极百分比100.0% 积极百分比0.0%
9453: 消极百分比12.43% 积极百分比87.57%
9454: 消极百分比100.0% 积极百分比0.0%
9455: 消极百分比95.48% 积极百分比4.52%
9456: 消极百分比92.16% 积极百分比7.84%
9457: 消极百分比97.44% 积极百分比2.56%
9458: 消极百分比100.0% 积极百分比0.0%
9459: 消极百分比99.82% 积极百分比0.18%
9460: 消极百分比32.71% 积极百分比67.29%
9461: 消极百分比6.67% 积极百分比93.33%
9462: 消极百分比0.0% 积极百分比100.0%
9463: 消极百分比100.0% 积极百分比0.0%
9464: 消极百分比100.0% 积极百分比0.0%
9465: 消极百分比0.07% 积极百分比99.93%
9466: 消极百分比40.56% 积极百分比59.44%
9467: 消极百分比100.0% 积极百分比0.0%
9468: 消极百分比99.98% 积极百分比0.02%
9469: 消极百分比98.88% 积极百分比1.12%
9470: 消极百分比100.0% 积极百分比0.0%
9471: 消极百分比98.98% 积极百分比1.02%
9472: 消极百分比88.41% 积极百分比11.59%
9473: 消极百分比27.95% 积极百分比72.05%
9474: 消极百分比76.82% 积极百分比23.18%
9475: 消极百分比14.23% 积极百分比85.77%
9476: 消极百分比0.35% 积极百分比99.65%
9477: 消极百分比96.9% 积极百分比3.1%
9478: 消极百分比71.75% 积极百分比28.25%
9479: 消极百分比20.19% 积极百分比79.81%
9480: 消极百分比74.13% 积极百分比25.87%
9481: 消极百分比99.98% 积极百分比0.02%
9482: 消极百分比8.97% 积极百分比91.03%
9483: 消极百分比100.0% 积极百分比0.0%
9484: 消极百分比11.67% 积极百分比88.33%
9485: 消极百分比8.29% 积极百分比91.71%
9486: 消极百分比89.97% 积极百分比10.03%
9487: 消极百分比98.64% 积极百分比1.36%
9488: 消极百分比8.24% 积极百分比91.76%
9489: 消极百分比99.9% 积极百分比0.1%
9490: 消极百分比88.65% 积极百分比11.35%
9491: 消极百分比76.85% 积极百分比23.15%
9492: 消极百分比100.0% 积极百分比0.0%
9493: 消极百分比99.91% 积极百分比0.09%
9494: 消极百分比98.85% 积极百分比1.15%
9495: 消极百分比0.0% 积极百分比100.0%
9496: 消极百分比93.32% 积极百分比6.68%
9497: 消极百分比99.83% 积极百分比0.17%
9498: 消极百分比68.32% 积极百分比31.68%
9499: 消极百分比100.0% 积极百分比0.0%
9500: 消极百分比100.0% 积极百分比0.0%
9501: 消极百分比99.98% 积极百分比0.02%
9502: 消极百分比100.0% 积极百分比0.0%
9503: 消极百分比100.0% 积极百分比0.0%
9504: 消极百分比100.0% 积极百分比0.0%
9505: 消极百分比100.0% 积极百分比0.0%
9506: 消极百分比100.0% 积极百分比0.0%
9507: 消极百分比79.69% 积极百分比20.31%
9508: 消极百分比94.07% 积极百分比5.93%
9509: 消极百分比59.23% 积极百分比40.77%
9510: 消极百分比87.94% 积极百分比12.06%
9511: 消极百分比69.2% 积极百分比30.8%
9512: 消极百分比100.0% 积极百分比0.0%
9513: 消极百分比99.63% 积极百分比0.37%
9514: 消极百分比94.24% 积极百分比5.76%
9515: 消极百分比99.77% 积极百分比0.23%
9516: 消极百分比97.23% 积极百分比2.77%
9517: 消极百分比100.0% 积极百分比0.0%
9518: 消极百分比34.65% 积极百分比65.35%
9519: 消极百分比97.68% 积极百分比2.32%
9520: 消极百分比100.0% 积极百分比0.0%
9521: 消极百分比83.73% 积极百分比16.27%
9522: 消极百分比100.0% 积极百分比0.0%
9523: 消极百分比63.07% 积极百分比36.93%
9524: 消极百分比95.35% 积极百分比4.65%
9525: 消极百分比14.54% 积极百分比85.46%
9526: 消极百分比100.0% 积极百分比0.0%
9527: 消极百分比14.61% 积极百分比85.39%
9528: 消极百分比100.0% 积极百分比0.0%
9529: 消极百分比100.0% 积极百分比0.0%
