1: 消极百分比0.45% 积极百分比99.55%
8633: 消极百分比56.92% 积极百分比43.08%
8634: 消极百分比66.54% 积极百分比33.46%
8635: 消极百分比45.55% 积极百分比54.45%
8636: 消极百分比90.06% 积极百分比9.94%
8637: 消极百分比96.16% 积极百分比3.84%
8638: 消极百分比3.15% 积极百分比96.85%
8639: 消极百分比90.38% 积极百分比9.62%
8640: 消极百分比32.3% 积极百分比67.7%
8641: 消极百分比98.06% 积极百分比1.94%
8642: 消极百分比99.74% 积极百分比0.26%
8643: 消极百分比89.52% 积极百分比10.48%
8644: 消极百分比1.76% 积极百分比98.24%
8645: 消极百分比14.36% 积极百分比85.64%
8646: 消极百分比14.5% 积极百分比85.5%
8647: 消极百分比66.51% 积极百分比33.49%
8648: 消极百分比98.25% 积极百分比1.75%
8649: 消极百分比98.12% 积极百分比1.88%
8650: 消极百分比70.22% 积极百分比29.78%
8651: 消极百分比97.26% 积极百分比2.74%
8652: 消极百分比100.0% 积极百分比0.0%
8653: 消极百分比100.0% 积极百分比0.0%
8654: 消极百分比97.87% 积极百分比2.13%
8655: 消极百分比92.86% 积极百分比7.14%
8656: 消极百分比100.0% 积极百分比0.0%
8657: 消极百分比99.62% 积极百分比0.38%
8658: 消极百分比100.0% 积极百分比0.0%
8659: 消极百分比99.97% 积极百分比0.03%
8660: 消极百分比98.0% 积极百分比2.0%
8661: 消极百分比61.12% 积极百分比38.88%
8662: 消极百分比96.39% 积极百分比3.61%
8663: 消极百分比32.68% 积极百分比67.32%
8664: 消极百分比100.0% 积极百分比0.0%
8665: 消极百分比91.07% 积极百分比8.93%
8666: 消极百分比51.91% 积极百分比48.09%
8667: 消极百分比8.09% 积极百分比91.91%
8668: 消极百分比100.0% 积极百分比0.0%
8669: 消极百分比36.32% 积极百分比63.68%
8670: 消极百分比19.27% 积极百分比80.73%
8671: 消极百分比88.71% 积极百分比11.29%
8672: 消极百分比99.36% 积极百分比0.64%
8673: 消极百分比85.43% 积极百分比14.57%
8674: 消极百分比90.07% 积极百分比9.93%
8675: 消极百分比99.99% 积极百分比0.01%
8676: 消极百分比100.0% 积极百分比0.0%
8677: 消极百分比45.77% 积极百分比54.23%
8678: 消极百分比94.01% 积极百分比5.99%
8679: 消极百分比16.41% 积极百分比83.59%
8680: 消极百分比3.16% 积极百分比96.84%
8681: 消极百分比66.28% 积极百分比33.72%
8682: 消极百分比0.0% 积极百分比100.0%
8683: 消极百分比25.45% 积极百分比74.55%
8684: 消极百分比4.42% 积极百分比95.58%
8685: 消极百分比100.0% 积极百分比0.0%
8686: 消极百分比67.89% 积极百分比32.11%
8687: 消极百分比80.66% 积极百分比19.34%
8688: 消极百分比4.0% 积极百分比96.0%
8689: 消极百分比0.06% 积极百分比99.94%
8690: 消极百分比95.89% 积极百分比4.11%
8691: 消极百分比83.65% 积极百分比16.35%
8692: 消极百分比13.68% 积极百分比86.32%
8693: 消极百分比30.58% 积极百分比69.42%
8694: 消极百分比97.84% 积极百分比2.16%
8695: 消极百分比100.0% 积极百分比0.0%
8696: 消极百分比13.04% 积极百分比86.96%
8697: 消极百分比35.63% 积极百分比64.37%
8698: 消极百分比100.0% 积极百分比0.0%
8699: 消极百分比100.0% 积极百分比0.0%
8700: 消极百分比38.4% 积极百分比61.6%
8701: 消极百分比85.86% 积极百分比14.14%
8702: 消极百分比98.3% 积极百分比1.7%
8703: 消极百分比86.42% 积极百分比13.58%
8704: 消极百分比99.98% 积极百分比0.02%
8705: 消极百分比89.01% 积极百分比10.99%
8706: 消极百分比21.11% 积极百分比78.89%
8707: 消极百分比13.58% 积极百分比86.42%
8708: 消极百分比96.85% 积极百分比3.15%
8709: 消极百分比84.5% 积极百分比15.5%
8710: 消极百分比75.8% 积极百分比24.2%
8711: 消极百分比97.54% 积极百分比2.46%
8712: 消极百分比100.0% 积极百分比0.0%
8713: 消极百分比98.3% 积极百分比1.7%
8714: 消极百分比99.84% 积极百分比0.16%
8715: 消极百分比76.3% 积极百分比23.7%
8716: 消极百分比71.09% 积极百分比28.91%
8717: 消极百分比89.09% 积极百分比10.91%
8718: 消极百分比6.43% 积极百分比93.57%
8719: 消极百分比17.33% 积极百分比82.67%
8720: 消极百分比50.14% 积极百分比49.86%
8721: 消极百分比100.0% 积极百分比0.0%
8722: 消极百分比2.74% 积极百分比97.26%
8723: 消极百分比59.64% 积极百分比40.36%
8724: 消极百分比15.41% 积极百分比84.59%
8725: 消极百分比81.02% 积极百分比18.98%
8726: 消极百分比96.94% 积极百分比3.06%
8727: 消极百分比100.0% 积极百分比0.0%
8728: 消极百分比100.0% 积极百分比0.0%
8729: 消极百分比4.73% 积极百分比95.27%
8730: 消极百分比47.13% 积极百分比52.87%
8731: 消极百分比50.14% 积极百分比49.86%
8732: 消极百分比100.0% 积极百分比0.0%
8733: 消极百分比33.04% 积极百分比66.96%
8734: 消极百分比5.52% 积极百分比94.48%
8735: 消极百分比99.98% 积极百分比0.02%
8736: 消极百分比99.94% 积极百分比0.06%
8737: 消极百分比93.01% 积极百分比6.99%
8738: 消极百分比46.17% 积极百分比53.83%
8739: 消极百分比90.27% 积极百分比9.73%
8740: 消极百分比28.01% 积极百分比71.99%
8741: 消极百分比26.61% 积极百分比73.39%
8742: 消极百分比0.03% 积极百分比99.97%
8743: 消极百分比84.36% 积极百分比15.64%
8744: 消极百分比86.14% 积极百分比13.86%
8745: 消极百分比98.93% 积极百分比1.07%
8746: 消极百分比84.77% 积极百分比15.23%
8747: 消极百分比24.8% 积极百分比75.2%
8748: 消极百分比77.68% 积极百分比22.32%
8749: 消极百分比81.83% 积极百分比18.17%
8750: 消极百分比99.41% 积极百分比0.59%
8751: 消极百分比92.83% 积极百分比7.17%
8752: 消极百分比93.61% 积极百分比6.39%
8753: 消极百分比100.0% 积极百分比0.0%
8754: 消极百分比69.6% 积极百分比30.4%
8755: 消极百分比0.0% 积极百分比100.0%
8756: 消极百分比100.0% 积极百分比0.0%
8757: 消极百分比56.44% 积极百分比43.56%
8758: 消极百分比99.53% 积极百分比0.47%
8759: 消极百分比81.67% 积极百分比18.33%
8760: 消极百分比100.0% 积极百分比0.0%
8761: 消极百分比99.29% 积极百分比0.71%
8762: 消极百分比6.87% 积极百分比93.13%
8763: 消极百分比82.14% 积极百分比17.86%
8764: 消极百分比53.15% 积极百分比46.85%
8765: 消极百分比100.0% 积极百分比0.0%
8766: 消极百分比0.6% 积极百分比99.4%
8767: 消极百分比85.11% 积极百分比14.89%
8768: 消极百分比0.36% 积极百分比99.64%
8769: 消极百分比100.0% 积极百分比0.0%
8770: 消极百分比6.14% 积极百分比93.86%
8771: 消极百分比14.74% 积极百分比85.26%
8772: 消极百分比0.25% 积极百分比99.75%
8773: 消极百分比99.81% 积极百分比0.19%
8774: 消极百分比99.86% 积极百分比0.14%
8775: 消极百分比97.81% 积极百分比2.19%
8776: 消极百分比100.0% 积极百分比0.0%
8777: 消极百分比100.0% 积极百分比0.0%
8778: 消极百分比0.36% 积极百分比99.64%
8779: 消极百分比100.0% 积极百分比0.0%
8780: 消极百分比1.52% 积极百分比98.48%
8781: 消极百分比1.27% 积极百分比98.73%
8782: 消极百分比72.88% 积极百分比27.12%
8783: 消极百分比99.45% 积极百分比0.55%
8784: 消极百分比97.37% 积极百分比2.63%
8785: 消极百分比2.79% 积极百分比97.21%
8786: 消极百分比86.39% 积极百分比13.61%
8787: 消极百分比7.87% 积极百分比92.13%
8788: 消极百分比99.96% 积极百分比0.04%
8789: 消极百分比0.14% 积极百分比99.86%
8790: 消极百分比99.04% 积极百分比0.96%
8791: 消极百分比99.98% 积极百分比0.02%
8792: 消极百分比99.93% 积极百分比0.07%
8793: 消极百分比63.34% 积极百分比36.66%
8794: 消极百分比100.0% 积极百分比0.0%
8795: 消极百分比21.72% 积极百分比78.28%
8796: 消极百分比97.45% 积极百分比2.55%
8797: 消极百分比1.97% 积极百分比98.03%
8798: 消极百分比96.01% 积极百分比3.99%
8799: 消极百分比16.44% 积极百分比83.56%
8800: 消极百分比99.98% 积极百分比0.02%
8801: 消极百分比99.48% 积极百分比0.52%
8802: 消极百分比18.52% 积极百分比81.48%
8803: 消极百分比92.11% 积极百分比7.89%
8804: 消极百分比76.5% 积极百分比23.5%
8805: 消极百分比77.93% 积极百分比22.07%
8806: 消极百分比41.42% 积极百分比58.58%
8807: 消极百分比84.93% 积极百分比15.07%
8808: 消极百分比62.63% 积极百分比37.37%
8809: 消极百分比100.0% 积极百分比0.0%
8810: 消极百分比36.1% 积极百分比63.9%
8811: 消极百分比99.98% 积极百分比0.02%
8812: 消极百分比74.06% 积极百分比25.94%
8813: 消极百分比83.93% 积极百分比16.07%
8814: 消极百分比83.87% 积极百分比16.13%
8815: 消极百分比94.58% 积极百分比5.42%
8816: 消极百分比1.41% 积极百分比98.59%
8817: 消极百分比52.94% 积极百分比47.06%
8818: 消极百分比1.76% 积极百分比98.24%
8819: 消极百分比0.09% 积极百分比99.91%
8820: 消极百分比100.0% 积极百分比0.0%
8821: 消极百分比85.19% 积极百分比14.81%
8822: 消极百分比100.0% 积极百分比0.0%
8823: 消极百分比92.85% 积极百分比7.15%
8824: 消极百分比99.97% 积极百分比0.03%
8825: 消极百分比100.0% 积极百分比0.0%
8826: 消极百分比100.0% 积极百分比0.0%
8827: 消极百分比98.97% 积极百分比1.03%
8828: 消极百分比82.45% 积极百分比17.55%
8829: 消极百分比100.0% 积极百分比0.0%
8830: 消极百分比62.55% 积极百分比37.45%
8831: 消极百分比25.58% 积极百分比74.42%
8832: 消极百分比64.95% 积极百分比35.05%
8833: 消极百分比81.79% 积极百分比18.21%
8834: 消极百分比2.09% 积极百分比97.91%
8835: 消极百分比2.46% 积极百分比97.54%
8836: 消极百分比94.17% 积极百分比5.83%
8837: 消极百分比100.0% 积极百分比0.0%
8838: 消极百分比76.99% 积极百分比23.01%
8839: 消极百分比0.41% 积极百分比99.59%
8840: 消极百分比36.32% 积极百分比63.68%
8841: 消极百分比1.55% 积极百分比98.45%
8842: 消极百分比41.42% 积极百分比58.58%
8843: 消极百分比91.26% 积极百分比8.74%
8844: 消极百分比100.0% 积极百分比0.0%
8845: 消极百分比77.59% 积极百分比22.41%
8846: 消极百分比97.26% 积极百分比2.74%
8847: 消极百分比99.08% 积极百分比0.92%
8848: 消极百分比48.75% 积极百分比51.25%
8849: 消极百分比3.4% 积极百分比96.6%
8850: 消极百分比92.83% 积极百分比7.17%
8851: 消极百分比100.0% 积极百分比0.0%
8852: 消极百分比41.47% 积极百分比58.53%
8853: 消极百分比46.22% 积极百分比53.78%
8854: 消极百分比69.68% 积极百分比30.32%
8855: 消极百分比97.92% 积极百分比2.08%
8856: 消极百分比2.1% 积极百分比97.9%
8857: 消极百分比100.0% 积极百分比0.0%
8858: 消极百分比98.58% 积极百分比1.42%
8859: 消极百分比94.18% 积极百分比5.82%
8860: 消极百分比84.58% 积极百分比15.42%
8861: 消极百分比98.28% 积极百分比1.72%
8862: 消极百分比12.05% 积极百分比87.95%
8863: 消极百分比98.99% 积极百分比1.01%
8864: 消极百分比58.57% 积极百分比41.43%
8865: 消极百分比100.0% 积极百分比0.0%
8866: 消极百分比11.94% 积极百分比88.06%
8867: 消极百分比99.48% 积极百分比0.52%
8868: 消极百分比25.92% 积极百分比74.08%
8869: 消极百分比5.64% 积极百分比94.36%
8870: 消极百分比100.0% 积极百分比0.0%
8871: 消极百分比99.99% 积极百分比0.01%
8872: 消极百分比7.62% 积极百分比92.38%
8873: 消极百分比99.98% 积极百分比0.02%
8874: 消极百分比89.36% 积极百分比10.64%
8875: 消极百分比100.0% 积极百分比0.0%
8876: 消极百分比61.83% 积极百分比38.17%
8877: 消极百分比98.9% 积极百分比1.1%
8878: 消极百分比88.19% 积极百分比11.81%
8879: 消极百分比99.96% 积极百分比0.04%
8880: 消极百分比24.36% 积极百分比75.64%
8881: 消极百分比22.72% 积极百分比77.28%
8882: 消极百分比54.38% 积极百分比45.62%
8883: 消极百分比99.99% 积极百分比0.01%
8884: 消极百分比90.29% 积极百分比9.71%
8885: 消极百分比100.0% 积极百分比0.0%
8886: 消极百分比99.82% 积极百分比0.18%
8887: 消极百分比84.37% 积极百分比15.63%
8888: 消极百分比100.0% 积极百分比0.0%
8889: 消极百分比0.0% 积极百分比100.0%
8890: 消极百分比100.0% 积极百分比0.0%
8891: 消极百分比99.96% 积极百分比0.04%
8892: 消极百分比100.0% 积极百分比0.0%
8893: 消极百分比98.99% 积极百分比1.01%
8894: 消极百分比40.29% 积极百分比59.71%
8895: 消极百分比97.18% 积极百分比2.82%
8896: 消极百分比97.89% 积极百分比2.11%
8897: 消极百分比99.76% 积极百分比0.24%
8898: 消极百分比76.39% 积极百分比23.61%
8899: 消极百分比72.29% 积极百分比27.71%
8900: 消极百分比97.76% 积极百分比2.24%
8901: 消极百分比0.04% 积极百分比99.96%
8902: 消极百分比99.4% 积极百分比0.6%
8903: 消极百分比99.9% 积极百分比0.1%
8904: 消极百分比55.83% 积极百分比44.17%
8905: 消极百分比2.59% 积极百分比97.41%
8906: 消极百分比54.71% 积极百分比45.29%
8907: 消极百分比60.1% 积极百分比39.9%
8908: 消极百分比99.98% 积极百分比0.02%
8909: 消极百分比100.0% 积极百分比0.0%
8910: 消极百分比77.65% 积极百分比22.35%
8911: 消极百分比76.94% 积极百分比23.06%
8912: 消极百分比97.32% 积极百分比2.68%
8913: 消极百分比98.23% 积极百分比1.77%
8914: 消极百分比99.99% 积极百分比0.01%
8915: 消极百分比99.96% 积极百分比0.04%
8916: 消极百分比99.19% 积极百分比0.81%
8917: 消极百分比15.49% 积极百分比84.51%
8918: 消极百分比88.08% 积极百分比11.92%
8919: 消极百分比78.81% 积极百分比21.19%
8920: 消极百分比99.85% 积极百分比0.15%
8921: 消极百分比84.69% 积极百分比15.31%
8922: 消极百分比99.54% 积极百分比0.46%
8923: 消极百分比35.38% 积极百分比64.62%
8924: 消极百分比16.11% 积极百分比83.89%
8925: 消极百分比93.66% 积极百分比6.34%
8926: 消极百分比90.92% 积极百分比9.08%
8927: 消极百分比20.65% 积极百分比79.35%
8928: 消极百分比0.01% 积极百分比99.99%
8929: 消极百分比0.56% 积极百分比99.44%
8930: 消极百分比100.0% 积极百分比0.0%
8931: 消极百分比27.5% 积极百分比72.5%
8932: 消极百分比90.08% 积极百分比9.92%
8933: 消极百分比29.2% 积极百分比70.8%
8934: 消极百分比98.24% 积极百分比1.76%
8935: 消极百分比1.32% 积极百分比98.68%
8936: 消极百分比96.47% 积极百分比3.53%
8937: 消极百分比100.0% 积极百分比0.0%
8938: 消极百分比98.0% 积极百分比2.0%
8939: 消极百分比79.82% 积极百分比20.18%
8940: 消极百分比100.0% 积极百分比0.0%
8941: 消极百分比100.0% 积极百分比0.0%
8942: 消极百分比99.76% 积极百分比0.24%
8943: 消极百分比0.0% 积极百分比100.0%
8944: 消极百分比50.08% 积极百分比49.92%
8945: 消极百分比100.0% 积极百分比0.0%
8946: 消极百分比50.46% 积极百分比49.54%
8947: 消极百分比49.91% 积极百分比50.09%
8948: 消极百分比1.04% 积极百分比98.96%
8949: 消极百分比17.8% 积极百分比82.2%
8950: 消极百分比19.16% 积极百分比80.84%
8951: 消极百分比98.48% 积极百分比1.52%
8952: 消极百分比97.41% 积极百分比2.59%
8953: 消极百分比55.1% 积极百分比44.9%
8954: 消极百分比2.25% 积极百分比97.75%
8955: 消极百分比99.65% 积极百分比0.35%
8956: 消极百分比100.0% 积极百分比0.0%
8957: 消极百分比23.23% 积极百分比76.77%
8958: 消极百分比33.92% 积极百分比66.08%
8959: 消极百分比100.0% 积极百分比0.0%
8960: 消极百分比100.0% 积极百分比0.0%
8961: 消极百分比31.76% 积极百分比68.24%
8962: 消极百分比55.52% 积极百分比44.48%
8963: 消极百分比12.57% 积极百分比87.43%
8964: 消极百分比98.74% 积极百分比1.26%
8965: 消极百分比91.39% 积极百分比8.61%
8966: 消极百分比71.24% 积极百分比28.76%
8967: 消极百分比99.6% 积极百分比0.4%
8968: 消极百分比0.1% 积极百分比99.9%
8969: 消极百分比86.77% 积极百分比13.23%
8970: 消极百分比99.27% 积极百分比0.73%
8971: 消极百分比10.67% 积极百分比89.33%
8972: 消极百分比51.78% 积极百分比48.22%
8973: 消极百分比82.3% 积极百分比17.7%
8974: 消极百分比100.0% 积极百分比0.0%
8975: 消极百分比100.0% 积极百分比0.0%
8976: 消极百分比97.67% 积极百分比2.33%
8977: 消极百分比97.6% 积极百分比2.4%
8978: 消极百分比97.93% 积极百分比2.07%
8979: 消极百分比20.33% 积极百分比79.67%
8980: 消极百分比12.28% 积极百分比87.72%
8981: 消极百分比0.04% 积极百分比99.96%
8982: 消极百分比96.37% 积极百分比3.63%
8983: 消极百分比90.41% 积极百分比9.59%
8984: 消极百分比98.81% 积极百分比1.19%
8985: 消极百分比28.34% 积极百分比71.66%
8986: 消极百分比99.21% 积极百分比0.79%
8987: 消极百分比98.84% 积极百分比1.16%
8988: 消极百分比99.85% 积极百分比0.15%
8989: 消极百分比100.0% 积极百分比0.0%
8990: 消极百分比40.15% 积极百分比59.85%
8991: 消极百分比95.05% 积极百分比4.95%
8992: 消极百分比90.69% 积极百分比9.31%
8993: 消极百分比98.76% 积极百分比1.24%
8994: 消极百分比98.68% 积极百分比1.32%
8995: 消极百分比97.51% 积极百分比2.49%
8996: 消极百分比28.96% 积极百分比71.04%
8997: 消极百分比81.22% 积极百分比18.78%
8998: 消极百分比77.54% 积极百分比22.46%
8999: 消极百分比99.05% 积极百分比0.95%
9000: 消极百分比98.75% 积极百分比1.25%
9001: 消极百分比100.0% 积极百分比0.0%
9002: 消极百分比0.71% 积极百分比99.29%
9003: 消极百分比96.2% 积极百分比3.8%
9004: 消极百分比28.96% 积极百分比71.04%
9005: 消极百分比4.98% 积极百分比95.02%
9006: 消极百分比99.83% 积极百分比0.17%
9007: 消极百分比81.73% 积极百分比18.27%
9008: 消极百分比0.0% 积极百分比100.0%
9009: 消极百分比33.49% 积极百分比66.51%
9010: 消极百分比5.98% 积极百分比94.02%
9011: 消极百分比100.0% 积极百分比0.0%
9012: 消极百分比43.14% 积极百分比56.86%
9013: 消极百分比71.28% 积极百分比28.72%
9014: 消极百分比98.72% 积极百分比1.28%
9015: 消极百分比0.85% 积极百分比99.15%
9016: 消极百分比67.14% 积极百分比32.86%
9017: 消极百分比98.24% 积极百分比1.76%
9018: 消极百分比100.0% 积极百分比0.0%
9019: 消极百分比99.83% 积极百分比0.17%
9020: 消极百分比100.0% 积极百分比0.0%
9021: 消极百分比56.71% 积极百分比43.29%
9022: 消极百分比99.93% 积极百分比0.07%
9023: 消极百分比97.44% 积极百分比2.56%
9024: 消极百分比99.8% 积极百分比0.2%
9025: 消极百分比41.51% 积极百分比58.49%
9026: 消极百分比44.85% 积极百分比55.15%
9027: 消极百分比99.98% 积极百分比0.02%
9028: 消极百分比93.95% 积极百分比6.05%
9029: 消极百分比1.2% 积极百分比98.8%
9030: 消极百分比10.05% 积极百分比89.95%
9031: 消极百分比95.83% 积极百分比4.17%
9032: 消极百分比93.54% 积极百分比6.46%
9033: 消极百分比95.32% 积极百分比4.68%
9034: 消极百分比50.29% 积极百分比49.71%
9035: 消极百分比70.29% 积极百分比29.71%
9036: 消极百分比5.47% 积极百分比94.53%
9037: 消极百分比97.44% 积极百分比2.56%
9038: 消极百分比99.95% 积极百分比0.05%
9039: 消极百分比57.0% 积极百分比43.0%
9040: 消极百分比96.71% 积极百分比3.29%
9041: 消极百分比100.0% 积极百分比0.0%
9042: 消极百分比40.45% 积极百分比59.55%
9043: 消极百分比87.81% 积极百分比12.19%
9044: 消极百分比14.61% 积极百分比85.39%
9045: 消极百分比1.71% 积极百分比98.29%
9046: 消极百分比83.23% 积极百分比16.77%
9047: 消极百分比88.79% 积极百分比11.21%
9048: 消极百分比0.0% 积极百分比100.0%
9049: 消极百分比100.0% 积极百分比0.0%
9050: 消极百分比76.72% 积极百分比23.28%
9051: 消极百分比99.99% 积极百分比0.01%
9052: 消极百分比99.9% 积极百分比0.1%
9053: 消极百分比67.49% 积极百分比32.51%
9054: 消极百分比100.0% 积极百分比0.0%
9055: 消极百分比95.02% 积极百分比4.98%
9056: 消极百分比74.58% 积极百分比25.42%
9057: 消极百分比72.77% 积极百分比27.23%
9058: 消极百分比0.8% 积极百分比99.2%
9059: 消极百分比96.57% 积极百分比3.43%
9060: 消极百分比99.98% 积极百分比0.02%
9061: 消极百分比17.02% 积极百分比82.98%
9062: 消极百分比83.24% 积极百分比16.76%
9063: 消极百分比79.42% 积极百分比20.58%
9064: 消极百分比89.3% 积极百分比10.7%
9065: 消极百分比97.05% 积极百分比2.95%
9066: 消极百分比14.9% 积极百分比85.1%
9067: 消极百分比99.81% 积极百分比0.19%
9068: 消极百分比83.28% 积极百分比16.72%
9069: 消极百分比97.15% 积极百分比2.85%
9070: 消极百分比5.91% 积极百分比94.09%
9071: 消极百分比45.09% 积极百分比54.91%
9072: 消极百分比99.99% 积极百分比0.01%
9073: 消极百分比100.0% 积极百分比0.0%
9074: 消极百分比5.82% 积极百分比94.18%
9075: 消极百分比15.73% 积极百分比84.27%
9076: 消极百分比99.65% 积极百分比0.35%
9077: 消极百分比10.48% 积极百分比89.52%
9078: 消极百分比79.3% 积极百分比20.7%
9079: 消极百分比99.13% 积极百分比0.87%
9080: 消极百分比99.99% 积极百分比0.01%
9081: 消极百分比98.98% 积极百分比1.02%
9082: 消极百分比2.03% 积极百分比97.97%
9083: 消极百分比100.0% 积极百分比0.0%
9084: 消极百分比52.53% 积极百分比47.47%
9085: 消极百分比78.6% 积极百分比21.4%
9086: 消极百分比80.68% 积极百分比19.32%
9087: 消极百分比38.75% 积极百分比61.25%
9088: 消极百分比84.89% 积极百分比15.11%
9089: 消极百分比0.06% 积极百分比99.94%
9090: 消极百分比100.0% 积极百分比0.0%
9091: 消极百分比100.0% 积极百分比0.0%
9092: 消极百分比63.17% 积极百分比36.83%
9093: 消极百分比98.05% 积极百分比1.95%
9094: 消极百分比67.9% 积极百分比32.1%
9095: 消极百分比99.62% 积极百分比0.38%
9096: 消极百分比46.47% 积极百分比53.53%
9097: 消极百分比99.98% 积极百分比0.02%
9098: 消极百分比49.83% 积极百分比50.17%
9099: 消极百分比16.62% 积极百分比83.38%
9100: 消极百分比49.83% 积极百分比50.17%
9101: 消极百分比0.57% 积极百分比99.43%
9102: 消极百分比4.38% 积极百分比95.62%
9103: 消极百分比99.5% 积极百分比0.5%
9104: 消极百分比90.65% 积极百分比9.35%
9105: 消极百分比96.15% 积极百分比3.85%
9106: 消极百分比99.61% 积极百分比0.39%
9107: 消极百分比79.89% 积极百分比20.11%
9108: 消极百分比100.0% 积极百分比0.0%
9109: 消极百分比33.03% 积极百分比66.97%
9110: 消极百分比100.0% 积极百分比0.0%
9111: 消极百分比100.0% 积极百分比0.0%
9112: 消极百分比98.53% 积极百分比1.47%
9113: 消极百分比97.16% 积极百分比2.84%
9114: 消极百分比69.25% 积极百分比30.75%
9115: 消极百分比21.89% 积极百分比78.11%
9116: 消极百分比96.24% 积极百分比3.76%
9117: 消极百分比99.99% 积极百分比0.01%
9118: 消极百分比5.74% 积极百分比94.26%
9119: 消极百分比99.94% 积极百分比0.06%
9120: 消极百分比99.22% 积极百分比0.78%
9121: 消极百分比100.0% 积极百分比0.0%
9122: 消极百分比19.55% 积极百分比80.45%
9123: 消极百分比98.91% 积极百分比1.09%
9124: 消极百分比4.92% 积极百分比95.08%
9125: 消极百分比99.46% 积极百分比0.54%
9126: 消极百分比100.0% 积极百分比0.0%
9127: 消极百分比30.77% 积极百分比69.23%
9128: 消极百分比86.91% 积极百分比13.09%
9129: 消极百分比91.8% 积极百分比8.2%
9130: 消极百分比98.09% 积极百分比1.91%
9131: 消极百分比54.52% 积极百分比45.48%
9132: 消极百分比98.01% 积极百分比1.99%
9133: 消极百分比19.53% 积极百分比80.47%
9134: 消极百分比1.36% 积极百分比98.64%
9135: 消极百分比100.0% 积极百分比0.0%
9136: 消极百分比99.86% 积极百分比0.14%
9137: 消极百分比84.29% 积极百分比15.71%
9138: 消极百分比99.98% 积极百分比0.02%
9139: 消极百分比1.62% 积极百分比98.38%
9140: 消极百分比4.82% 积极百分比95.18%
9141: 消极百分比52.84% 积极百分比47.16%
9142: 消极百分比6.38% 积极百分比93.62%
9143: 消极百分比26.6% 积极百分比73.4%
9144: 消极百分比100.0% 积极百分比0.0%
9145: 消极百分比13.56% 积极百分比86.44%
9146: 消极百分比2.42% 积极百分比97.58%
9147: 消极百分比77.95% 积极百分比22.05%
9148: 消极百分比43.51% 积极百分比56.49%
9149: 消极百分比99.93% 积极百分比0.07%
9150: 消极百分比99.26% 积极百分比0.74%
9151: 消极百分比100.0% 积极百分比0.0%
9152: 消极百分比100.0% 积极百分比0.0%
9153: 消极百分比99.93% 积极百分比0.07%
9154: 消极百分比99.42% 积极百分比0.58%
9155: 消极百分比23.73% 积极百分比76.27%
9156: 消极百分比99.99% 积极百分比0.01%
9157: 消极百分比99.38% 积极百分比0.62%
9158: 消极百分比99.16% 积极百分比0.84%
9159: 消极百分比99.78% 积极百分比0.22%
9160: 消极百分比92.34% 积极百分比7.66%
9161: 消极百分比97.62% 积极百分比2.38%
9162: 消极百分比77.85% 积极百分比22.15%
9163: 消极百分比97.82% 积极百分比2.18%
9164: 消极百分比87.82% 积极百分比12.18%
9165: 消极百分比99.93% 积极百分比0.07%
9166: 消极百分比1.86% 积极百分比98.14%
9167: 消极百分比99.97% 积极百分比0.03%
9168: 消极百分比96.83% 积极百分比3.17%
9169: 消极百分比38.89% 积极百分比61.11%
9170: 消极百分比26.72% 积极百分比73.28%
9171: 消极百分比0.0% 积极百分比100.0%
9172: 消极百分比90.98% 积极百分比9.02%
9173: 消极百分比95.89% 积极百分比4.11%
9174: 消极百分比0.58% 积极百分比99.42%
9175: 消极百分比100.0% 积极百分比0.0%
9176: 消极百分比88.09% 积极百分比11.91%
9177: 消极百分比3.43% 积极百分比96.57%
9178: 消极百分比98.75% 积极百分比1.25%
9179: 消极百分比0.99% 积极百分比99.01%
9180: 消极百分比58.01% 积极百分比41.99%
9181: 消极百分比3.85% 积极百分比96.15%
9182: 消极百分比99.91% 积极百分比0.09%
9183: 消极百分比98.32% 积极百分比1.68%
9184: 消极百分比2.2% 积极百分比97.8%
9185: 消极百分比100.0% 积极百分比0.0%
9186: 消极百分比6.9% 积极百分比93.1%
9187: 消极百分比99.91% 积极百分比0.09%
9188: 消极百分比31.6% 积极百分比68.4%
9189: 消极百分比83.5% 积极百分比16.5%
9190: 消极百分比23.32% 积极百分比76.68%
9191: 消极百分比5.48% 积极百分比94.52%
9192: 消极百分比99.84% 积极百分比0.16%
9193: 消极百分比97.97% 积极百分比2.03%
9194: 消极百分比80.05% 积极百分比19.95%
9195: 消极百分比90.11% 积极百分比9.89%
9196: 消极百分比69.57% 积极百分比30.43%
9197: 消极百分比69.67% 积极百分比30.33%
9198: 消极百分比89.25% 积极百分比10.75%
9199: 消极百分比6.73% 积极百分比93.27%
9200: 消极百分比23.19% 积极百分比76.81%
9201: 消极百分比100.0% 积极百分比0.0%
9202: 消极百分比81.22% 积极百分比18.78%
9203: 消极百分比61.56% 积极百分比38.44%
9204: 消极百分比26.61% 积极百分比73.39%
9205: 消极百分比72.07% 积极百分比27.93%
9206: 消极百分比42.72% 积极百分比57.28%
9207: 消极百分比93.21% 积极百分比6.79%
9208: 消极百分比100.0% 积极百分比0.0%
9209: 消极百分比100.0% 积极百分比0.0%
9210: 消极百分比97.98% 积极百分比2.02%
9211: 消极百分比99.99% 积极百分比0.01%
9212: 消极百分比100.0% 积极百分比0.0%
9213: 消极百分比69.49% 积极百分比30.51%
9214: 消极百分比97.21% 积极百分比2.79%
