1: 消极百分比8.45% 积极百分比91.55%
10756: 消极百分比19.25% 积极百分比80.75%
10757: 消极百分比82.04% 积极百分比17.96%
10758: 消极百分比12.12% 积极百分比87.88%
10759: 消极百分比100.0% 积极百分比0.0%
10760: 消极百分比76.69% 积极百分比23.31%
10761: 消极百分比79.12% 积极百分比20.88%
10762: 消极百分比80.57% 积极百分比19.43%
10763: 消极百分比100.0% 积极百分比0.0%
10764: 消极百分比31.09% 积极百分比68.91%
10765: 消极百分比99.97% 积极百分比0.03%
10766: 消极百分比75.3% 积极百分比24.7%
10767: 消极百分比40.7% 积极百分比59.3%
10768: 消极百分比0.0% 积极百分比100.0%
10769: 消极百分比0.5% 积极百分比99.5%
10770: 消极百分比100.0% 积极百分比0.0%
10771: 消极百分比40.6% 积极百分比59.4%
10772: 消极百分比80.02% 积极百分比19.98%
10773: 消极百分比92.25% 积极百分比7.75%
10774: 消极百分比92.85% 积极百分比7.15%
10775: 消极百分比3.32% 积极百分比96.68%
10776: 消极百分比60.39% 积极百分比39.61%
10777: 消极百分比86.45% 积极百分比13.55%
10778: 消极百分比99.89% 积极百分比0.11%
10779: 消极百分比74.88% 积极百分比25.12%
10780: 消极百分比89.48% 积极百分比10.52%
10781: 消极百分比77.39% 积极百分比22.61%
10782: 消极百分比2.17% 积极百分比97.83%
10783: 消极百分比100.0% 积极百分比0.0%
10784: 消极百分比76.33% 积极百分比23.67%
10785: 消极百分比97.18% 积极百分比2.82%
10786: 消极百分比97.86% 积极百分比2.14%
10787: 消极百分比14.94% 积极百分比85.06%
10788: 消极百分比52.87% 积极百分比47.13%
10789: 消极百分比99.98% 积极百分比0.02%
10790: 消极百分比45.18% 积极百分比54.82%
10791: 消极百分比48.15% 积极百分比51.85%
10792: 消极百分比28.37% 积极百分比71.63%
10793: 消极百分比65.27% 积极百分比34.73%
10794: 消极百分比78.72% 积极百分比21.28%
10795: 消极百分比72.51% 积极百分比27.49%
10796: 消极百分比23.73% 积极百分比76.27%
10797: 消极百分比89.01% 积极百分比10.99%
10798: 消极百分比100.0% 积极百分比0.0%
10799: 消极百分比25.09% 积极百分比74.91%
10800: 消极百分比89.89% 积极百分比10.11%
10801: 消极百分比3.87% 积极百分比96.13%
10802: 消极百分比14.09% 积极百分比85.91%
10803: 消极百分比6.92% 积极百分比93.08%
10804: 消极百分比99.99% 积极百分比0.01%
10805: 消极百分比100.0% 积极百分比0.0%
10806: 消极百分比97.01% 积极百分比2.99%
10807: 消极百分比22.04% 积极百分比77.96%
10808: 消极百分比99.63% 积极百分比0.37%
10809: 消极百分比20.39% 积极百分比79.61%
10810: 消极百分比0.13% 积极百分比99.87%
10811: 消极百分比3.01% 积极百分比96.99%
10812: 消极百分比95.37% 积极百分比4.63%
10813: 消极百分比27.33% 积极百分比72.67%
10814: 消极百分比13.59% 积极百分比86.41%
10815: 消极百分比100.0% 积极百分比0.0%
10816: 消极百分比100.0% 积极百分比0.0%
10817: 消极百分比70.61% 积极百分比29.39%
10818: 消极百分比22.69% 积极百分比77.31%
10819: 消极百分比91.24% 积极百分比8.76%
10820: 消极百分比26.89% 积极百分比73.11%
10821: 消极百分比6.46% 积极百分比93.54%
10822: 消极百分比98.22% 积极百分比1.78%
10823: 消极百分比72.12% 积极百分比27.88%
10824: 消极百分比33.99% 积极百分比66.01%
10825: 消极百分比85.73% 积极百分比14.27%
10826: 消极百分比98.88% 积极百分比1.12%
10827: 消极百分比93.25% 积极百分比6.75%
10828: 消极百分比93.14% 积极百分比6.86%
10829: 消极百分比66.34% 积极百分比33.66%
10830: 消极百分比99.45% 积极百分比0.55%
10831: 消极百分比98.84% 积极百分比1.16%
10832: 消极百分比74.17% 积极百分比25.83%
10833: 消极百分比59.76% 积极百分比40.24%
10834: 消极百分比84.4% 积极百分比15.6%
10835: 消极百分比7.93% 积极百分比92.07%
10836: 消极百分比92.87% 积极百分比7.13%
10837: 消极百分比99.66% 积极百分比0.34%
10838: 消极百分比99.12% 积极百分比0.88%
10839: 消极百分比99.96% 积极百分比0.04%
10840: 消极百分比82.82% 积极百分比17.18%
10841: 消极百分比69.76% 积极百分比30.24%
10842: 消极百分比28.12% 积极百分比71.88%
10843: 消极百分比96.29% 积极百分比3.71%
10844: 消极百分比99.97% 积极百分比0.03%
10845: 消极百分比75.37% 积极百分比24.63%
10846: 消极百分比0.79% 积极百分比99.21%
10847: 消极百分比100.0% 积极百分比0.0%
10848: 消极百分比98.65% 积极百分比1.35%
10849: 消极百分比0.0% 积极百分比100.0%
10850: 消极百分比86.21% 积极百分比13.79%
10851: 消极百分比0.28% 积极百分比99.72%
10852: 消极百分比99.63% 积极百分比0.37%
10853: 消极百分比50.55% 积极百分比49.45%
10854: 消极百分比78.78% 积极百分比21.22%
10855: 消极百分比100.0% 积极百分比0.0%
10856: 消极百分比100.0% 积极百分比0.0%
10857: 消极百分比88.45% 积极百分比11.55%
10858: 消极百分比89.09% 积极百分比10.91%
10859: 消极百分比99.52% 积极百分比0.48%
10860: 消极百分比97.4% 积极百分比2.6%
10861: 消极百分比13.56% 积极百分比86.44%
10862: 消极百分比33.38% 积极百分比66.62%
10863: 消极百分比4.21% 积极百分比95.79%
10864: 消极百分比15.81% 积极百分比84.19%
10865: 消极百分比40.64% 积极百分比59.36%
10866: 消极百分比74.37% 积极百分比25.63%
10867: 消极百分比100.0% 积极百分比0.0%
10868: 消极百分比85.5% 积极百分比14.5%
10869: 消极百分比86.89% 积极百分比13.11%
10870: 消极百分比50.02% 积极百分比49.98%
10871: 消极百分比25.39% 积极百分比74.61%
10872: 消极百分比69.37% 积极百分比30.63%
10873: 消极百分比72.76% 积极百分比27.24%
10874: 消极百分比99.53% 积极百分比0.47%
10875: 消极百分比57.79% 积极百分比42.21%
10876: 消极百分比96.73% 积极百分比3.27%
10877: 消极百分比6.08% 积极百分比93.92%
10878: 消极百分比10.96% 积极百分比89.04%
10879: 消极百分比0.23% 积极百分比99.77%
10880: 消极百分比12.57% 积极百分比87.43%
10881: 消极百分比34.01% 积极百分比65.99%
10882: 消极百分比98.06% 积极百分比1.94%
10883: 消极百分比22.88% 积极百分比77.12%
10884: 消极百分比100.0% 积极百分比0.0%
10885: 消极百分比99.04% 积极百分比0.96%
10886: 消极百分比9.38% 积极百分比90.62%
10887: 消极百分比5.85% 积极百分比94.15%
10888: 消极百分比100.0% 积极百分比0.0%
10889: 消极百分比92.33% 积极百分比7.67%
10890: 消极百分比39.12% 积极百分比60.88%
10891: 消极百分比97.04% 积极百分比2.96%
10892: 消极百分比8.76% 积极百分比91.24%
10893: 消极百分比68.61% 积极百分比31.39%
10894: 消极百分比99.21% 积极百分比0.79%
10895: 消极百分比99.99% 积极百分比0.01%
10896: 消极百分比35.51% 积极百分比64.49%
10897: 消极百分比99.98% 积极百分比0.02%
10898: 消极百分比12.36% 积极百分比87.64%
10899: 消极百分比97.05% 积极百分比2.95%
10900: 消极百分比98.22% 积极百分比1.78%
10901: 消极百分比30.12% 积极百分比69.88%
10902: 消极百分比59.73% 积极百分比40.27%
10903: 消极百分比97.03% 积极百分比2.97%
10904: 消极百分比44.71% 积极百分比55.29%
10905: 消极百分比66.74% 积极百分比33.26%
10906: 消极百分比0.52% 积极百分比99.48%
10907: 消极百分比90.19% 积极百分比9.81%
10908: 消极百分比95.22% 积极百分比4.78%
10909: 消极百分比82.65% 积极百分比17.35%
10910: 消极百分比100.0% 积极百分比0.0%
10911: 消极百分比99.99% 积极百分比0.01%
10912: 消极百分比91.94% 积极百分比8.06%
10913: 消极百分比9.78% 积极百分比90.22%
10914: 消极百分比28.15% 积极百分比71.85%
10915: 消极百分比0.51% 积极百分比99.49%
10916: 消极百分比6.41% 积极百分比93.59%
10917: 消极百分比67.01% 积极百分比32.99%
10918: 消极百分比85.76% 积极百分比14.24%
10919: 消极百分比25.57% 积极百分比74.43%
10920: 消极百分比100.0% 积极百分比0.0%
10921: 消极百分比100.0% 积极百分比0.0%
10922: 消极百分比98.5% 积极百分比1.5%
10923: 消极百分比86.56% 积极百分比13.44%
10924: 消极百分比100.0% 积极百分比0.0%
10925: 消极百分比99.92% 积极百分比0.08%
10926: 消极百分比100.0% 积极百分比0.0%
10927: 消极百分比100.0% 积极百分比0.0%
10928: 消极百分比100.0% 积极百分比0.0%
10929: 消极百分比100.0% 积极百分比0.0%
10930: 消极百分比100.0% 积极百分比0.0%
10931: 消极百分比97.06% 积极百分比2.94%
10932: 消极百分比3.92% 积极百分比96.08%
10933: 消极百分比76.25% 积极百分比23.75%
10934: 消极百分比99.59% 积极百分比0.41%
10935: 消极百分比72.89% 积极百分比27.11%
10936: 消极百分比94.59% 积极百分比5.41%
10937: 消极百分比51.29% 积极百分比48.71%
10938: 消极百分比100.0% 积极百分比0.0%
10939: 消极百分比79.43% 积极百分比20.57%
10940: 消极百分比91.65% 积极百分比8.35%
10941: 消极百分比30.7% 积极百分比69.3%
10942: 消极百分比22.36% 积极百分比77.64%
10943: 消极百分比95.74% 积极百分比4.26%
10944: 消极百分比44.02% 积极百分比55.98%
10945: 消极百分比100.0% 积极百分比0.0%
10946: 消极百分比1.26% 积极百分比98.74%
10947: 消极百分比0.29% 积极百分比99.71%
10948: 消极百分比100.0% 积极百分比0.0%
10949: 消极百分比22.77% 积极百分比77.23%
10950: 消极百分比3.5% 积极百分比96.5%
10951: 消极百分比22.34% 积极百分比77.66%
10952: 消极百分比20.43% 积极百分比79.57%
10953: 消极百分比100.0% 积极百分比0.0%
10954: 消极百分比23.56% 积极百分比76.44%
10955: 消极百分比51.89% 积极百分比48.11%
10956: 消极百分比21.86% 积极百分比78.14%
10957: 消极百分比100.0% 积极百分比0.0%
10958: 消极百分比32.43% 积极百分比67.57%
10959: 消极百分比100.0% 积极百分比0.0%
10960: 消极百分比68.99% 积极百分比31.01%
10961: 消极百分比0.0% 积极百分比100.0%
10962: 消极百分比86.72% 积极百分比13.28%
10963: 消极百分比89.86% 积极百分比10.14%
10964: 消极百分比13.36% 积极百分比86.64%
10965: 消极百分比88.98% 积极百分比11.02%
10966: 消极百分比40.29% 积极百分比59.71%
10967: 消极百分比8.46% 积极百分比91.54%
10968: 消极百分比93.47% 积极百分比6.53%
10969: 消极百分比72.92% 积极百分比27.08%
10970: 消极百分比60.12% 积极百分比39.88%
10971: 消极百分比98.57% 积极百分比1.43%
10972: 消极百分比96.0% 积极百分比4.0%
10973: 消极百分比100.0% 积极百分比0.0%
10974: 消极百分比46.5% 积极百分比53.5%
10975: 消极百分比0.82% 积极百分比99.18%
10976: 消极百分比77.08% 积极百分比22.92%
10977: 消极百分比7.79% 积极百分比92.21%
10978: 消极百分比22.53% 积极百分比77.47%
10979: 消极百分比80.35% 积极百分比19.65%
10980: 消极百分比2.13% 积极百分比97.87%
10981: 消极百分比79.42% 积极百分比20.58%
10982: 消极百分比66.01% 积极百分比33.99%
10983: 消极百分比95.43% 积极百分比4.57%
10984: 消极百分比99.31% 积极百分比0.69%
10985: 消极百分比68.21% 积极百分比31.79%
10986: 消极百分比48.98% 积极百分比51.02%
10987: 消极百分比37.52% 积极百分比62.48%
10988: 消极百分比74.19% 积极百分比25.81%
10989: 消极百分比11.1% 积极百分比88.9%
10990: 消极百分比28.59% 积极百分比71.41%
10991: 消极百分比30.35% 积极百分比69.65%
10992: 消极百分比72.89% 积极百分比27.11%
10993: 消极百分比100.0% 积极百分比0.0%
10994: 消极百分比6.12% 积极百分比93.88%
10995: 消极百分比25.9% 积极百分比74.1%
10996: 消极百分比5.91% 积极百分比94.09%
10997: 消极百分比99.76% 积极百分比0.24%
10998: 消极百分比24.2% 积极百分比75.8%
10999: 消极百分比9.52% 积极百分比90.48%
11000: 消极百分比40.6% 积极百分比59.4%
11001: 消极百分比10.91% 积极百分比89.09%
11002: 消极百分比99.91% 积极百分比0.09%
11003: 消极百分比38.74% 积极百分比61.26%
11004: 消极百分比11.0% 积极百分比89.0%
11005: 消极百分比98.15% 积极百分比1.85%
11006: 消极百分比76.48% 积极百分比23.52%
11007: 消极百分比76.95% 积极百分比23.05%
11008: 消极百分比13.18% 积极百分比86.82%
11009: 消极百分比29.04% 积极百分比70.96%
11010: 消极百分比69.82% 积极百分比30.18%
11011: 消极百分比100.0% 积极百分比0.0%
11012: 消极百分比6.01% 积极百分比93.99%
11013: 消极百分比57.23% 积极百分比42.77%
11014: 消极百分比84.38% 积极百分比15.62%
11015: 消极百分比29.01% 积极百分比70.99%
11016: 消极百分比99.82% 积极百分比0.18%
11017: 消极百分比57.62% 积极百分比42.38%
11018: 消极百分比100.0% 积极百分比0.0%
11019: 消极百分比86.83% 积极百分比13.17%
11020: 消极百分比99.83% 积极百分比0.17%
11021: 消极百分比63.11% 积极百分比36.89%
11022: 消极百分比91.85% 积极百分比8.15%
11023: 消极百分比34.18% 积极百分比65.82%
11024: 消极百分比0.66% 积极百分比99.34%
11025: 消极百分比68.19% 积极百分比31.81%
11026: 消极百分比10.56% 积极百分比89.44%
11027: 消极百分比99.97% 积极百分比0.03%
11028: 消极百分比10.32% 积极百分比89.68%
11029: 消极百分比36.8% 积极百分比63.2%
11030: 消极百分比34.93% 积极百分比65.07%
11031: 消极百分比0.67% 积极百分比99.33%
11032: 消极百分比10.6% 积极百分比89.4%
11033: 消极百分比100.0% 积极百分比0.0%
11034: 消极百分比100.0% 积极百分比0.0%
11035: 消极百分比100.0% 积极百分比0.0%
11036: 消极百分比38.81% 积极百分比61.19%
11037: 消极百分比15.54% 积极百分比84.46%
11038: 消极百分比40.15% 积极百分比59.85%
11039: 消极百分比91.64% 积极百分比8.36%
11040: 消极百分比38.53% 积极百分比61.47%
11041: 消极百分比99.77% 积极百分比0.23%
11042: 消极百分比1.31% 积极百分比98.69%
11043: 消极百分比16.68% 积极百分比83.32%
11044: 消极百分比84.51% 积极百分比15.49%
11045: 消极百分比20.35% 积极百分比79.65%
11046: 消极百分比77.69% 积极百分比22.31%
11047: 消极百分比92.69% 积极百分比7.31%
11048: 消极百分比87.95% 积极百分比12.05%
11049: 消极百分比99.85% 积极百分比0.15%
11050: 消极百分比12.31% 积极百分比87.69%
11051: 消极百分比17.24% 积极百分比82.76%
11052: 消极百分比100.0% 积极百分比0.0%
11053: 消极百分比99.61% 积极百分比0.39%
11054: 消极百分比100.0% 积极百分比0.0%
11055: 消极百分比25.07% 积极百分比74.93%
11056: 消极百分比17.48% 积极百分比82.52%
11057: 消极百分比91.68% 积极百分比8.32%
11058: 消极百分比84.52% 积极百分比15.48%
11059: 消极百分比100.0% 积极百分比0.0%
11060: 消极百分比63.13% 积极百分比36.87%
11061: 消极百分比94.47% 积极百分比5.53%
11062: 消极百分比14.64% 积极百分比85.36%
11063: 消极百分比84.74% 积极百分比15.26%
11064: 消极百分比8.49% 积极百分比91.51%
11065: 消极百分比98.41% 积极百分比1.59%
11066: 消极百分比7.44% 积极百分比92.56%
11067: 消极百分比12.18% 积极百分比87.82%
11068: 消极百分比14.61% 积极百分比85.39%
11069: 消极百分比73.58% 积极百分比26.42%
11070: 消极百分比33.37% 积极百分比66.63%
11071: 消极百分比90.58% 积极百分比9.42%
11072: 消极百分比100.0% 积极百分比0.0%
11073: 消极百分比46.61% 积极百分比53.39%
11074: 消极百分比14.39% 积极百分比85.61%
11075: 消极百分比36.08% 积极百分比63.92%
11076: 消极百分比64.21% 积极百分比35.79%
11077: 消极百分比13.35% 积极百分比86.65%
11078: 消极百分比99.8% 积极百分比0.2%
11079: 消极百分比99.98% 积极百分比0.02%
11080: 消极百分比46.33% 积极百分比53.67%
11081: 消极百分比99.89% 积极百分比0.11%
11082: 消极百分比14.61% 积极百分比85.39%
11083: 消极百分比98.92% 积极百分比1.08%
11084: 消极百分比98.42% 积极百分比1.58%
11085: 消极百分比56.74% 积极百分比43.26%
11086: 消极百分比7.11% 积极百分比92.89%
11087: 消极百分比1.14% 积极百分比98.86%
11088: 消极百分比73.82% 积极百分比26.18%
11089: 消极百分比100.0% 积极百分比0.0%
11090: 消极百分比8.56% 积极百分比91.44%
11091: 消极百分比24.29% 积极百分比75.71%
11092: 消极百分比11.23% 积极百分比88.77%
11093: 消极百分比25.9% 积极百分比74.1%
11094: 消极百分比4.6% 积极百分比95.4%
11095: 消极百分比1.87% 积极百分比98.13%
11096: 消极百分比24.58% 积极百分比75.42%
11097: 消极百分比59.45% 积极百分比40.55%
11098: 消极百分比13.67% 积极百分比86.33%
11099: 消极百分比62.5% 积极百分比37.5%
11100: 消极百分比62.5% 积极百分比37.5%
11101: 消极百分比83.21% 积极百分比16.79%
11102: 消极百分比81.69% 积极百分比18.31%
11103: 消极百分比88.45% 积极百分比11.55%
11104: 消极百分比19.29% 积极百分比80.71%
11105: 消极百分比97.44% 积极百分比2.56%
11106: 消极百分比61.72% 积极百分比38.28%
11107: 消极百分比99.97% 积极百分比0.03%
11108: 消极百分比38.26% 积极百分比61.74%
11109: 消极百分比12.38% 积极百分比87.62%
11110: 消极百分比7.87% 积极百分比92.13%
11111: 消极百分比97.33% 积极百分比2.67%
11112: 消极百分比98.23% 积极百分比1.77%
11113: 消极百分比14.64% 积极百分比85.36%
11114: 消极百分比69.71% 积极百分比30.29%
11115: 消极百分比48.39% 积极百分比51.61%
11116: 消极百分比81.67% 积极百分比18.33%
11117: 消极百分比8.09% 积极百分比91.91%
11118: 消极百分比6.87% 积极百分比93.13%
11119: 消极百分比75.88% 积极百分比24.12%
11120: 消极百分比19.63% 积极百分比80.37%
11121: 消极百分比18.9% 积极百分比81.1%
11122: 消极百分比95.3% 积极百分比4.7%
11123: 消极百分比100.0% 积极百分比0.0%
11124: 消极百分比38.81% 积极百分比61.19%
11125: 消极百分比10.39% 积极百分比89.61%
11126: 消极百分比27.29% 积极百分比72.71%
11127: 消极百分比52.65% 积极百分比47.35%
11128: 消极百分比60.91% 积极百分比39.09%
11129: 消极百分比80.77% 积极百分比19.23%
11130: 消极百分比100.0% 积极百分比0.0%
11131: 消极百分比100.0% 积极百分比0.0%
11132: 消极百分比100.0% 积极百分比0.0%
11133: 消极百分比100.0% 积极百分比0.0%
11134: 消极百分比100.0% 积极百分比0.0%
11135: 消极百分比49.6% 积极百分比50.4%
11136: 消极百分比10.47% 积极百分比89.53%
11137: 消极百分比100.0% 积极百分比0.0%
11138: 消极百分比100.0% 积极百分比0.0%
11139: 消极百分比99.91% 积极百分比0.09%
11140: 消极百分比41.82% 积极百分比58.18%
11141: 消极百分比0.0% 积极百分比100.0%
11142: 消极百分比99.98% 积极百分比0.02%
11143: 消极百分比46.11% 积极百分比53.89%
11144: 消极百分比85.66% 积极百分比14.34%
11145: 消极百分比56.48% 积极百分比43.52%
11146: 消极百分比48.53% 积极百分比51.47%
11147: 消极百分比77.41% 积极百分比22.59%
11148: 消极百分比100.0% 积极百分比0.0%
11149: 消极百分比1.44% 积极百分比98.56%
11150: 消极百分比2.94% 积极百分比97.06%
11151: 消极百分比100.0% 积极百分比0.0%
11152: 消极百分比23.59% 积极百分比76.41%
11153: 消极百分比9.73% 积极百分比90.27%
11154: 消极百分比72.84% 积极百分比27.16%
11155: 消极百分比25.17% 积极百分比74.83%
11156: 消极百分比99.99% 积极百分比0.01%
11157: 消极百分比13.79% 积极百分比86.21%
11158: 消极百分比16.38% 积极百分比83.62%
11159: 消极百分比100.0% 积极百分比0.0%
11160: 消极百分比4.15% 积极百分比95.85%
11161: 消极百分比43.18% 积极百分比56.82%
11162: 消极百分比44.22% 积极百分比55.78%
11163: 消极百分比2.05% 积极百分比97.95%
11164: 消极百分比4.19% 积极百分比95.81%
11165: 消极百分比90.03% 积极百分比9.97%
11166: 消极百分比54.33% 积极百分比45.67%
11167: 消极百分比0.11% 积极百分比99.89%
11168: 消极百分比48.39% 积极百分比51.61%
11169: 消极百分比88.87% 积极百分比11.13%
11170: 消极百分比33.69% 积极百分比66.31%
11171: 消极百分比0.16% 积极百分比99.84%
11172: 消极百分比34.19% 积极百分比65.81%
11173: 消极百分比59.22% 积极百分比40.78%
11174: 消极百分比6.33% 积极百分比93.67%
11175: 消极百分比72.86% 积极百分比27.14%
11176: 消极百分比54.92% 积极百分比45.08%
11177: 消极百分比94.58% 积极百分比5.42%
11178: 消极百分比27.95% 积极百分比72.05%
11179: 消极百分比8.68% 积极百分比91.32%
11180: 消极百分比76.14% 积极百分比23.86%
11181: 消极百分比32.84% 积极百分比67.16%
11182: 消极百分比32.84% 积极百分比67.16%
11183: 消极百分比17.52% 积极百分比82.48%
11184: 消极百分比47.8% 积极百分比52.2%
11185: 消极百分比71.81% 积极百分比28.19%
11186: 消极百分比89.37% 积极百分比10.63%
11187: 消极百分比99.95% 积极百分比0.05%
11188: 消极百分比78.21% 积极百分比21.79%
11189: 消极百分比54.91% 积极百分比45.09%
11190: 消极百分比99.98% 积极百分比0.02%
11191: 消极百分比42.27% 积极百分比57.73%
11192: 消极百分比1.78% 积极百分比98.22%
11193: 消极百分比6.62% 积极百分比93.38%
11194: 消极百分比1.01% 积极百分比98.99%
11195: 消极百分比12.98% 积极百分比87.02%
11196: 消极百分比34.14% 积极百分比65.86%
11197: 消极百分比48.68% 积极百分比51.32%
11198: 消极百分比17.53% 积极百分比82.47%
11199: 消极百分比100.0% 积极百分比0.0%
11200: 消极百分比15.97% 积极百分比84.03%
11201: 消极百分比88.89% 积极百分比11.11%
11202: 消极百分比94.09% 积极百分比5.91%
11203: 消极百分比99.95% 积极百分比0.05%
11204: 消极百分比13.69% 积极百分比86.31%
11205: 消极百分比14.98% 积极百分比85.02%
11206: 消极百分比99.94% 积极百分比0.06%
11207: 消极百分比43.27% 积极百分比56.73%
11208: 消极百分比97.81% 积极百分比2.19%
11209: 消极百分比96.64% 积极百分比3.36%
11210: 消极百分比100.0% 积极百分比0.0%
11211: 消极百分比15.6% 积极百分比84.4%
11212: 消极百分比50.58% 积极百分比49.42%
11213: 消极百分比83.51% 积极百分比16.49%
11214: 消极百分比40.16% 积极百分比59.84%
11215: 消极百分比100.0% 积极百分比0.0%
11216: 消极百分比97.96% 积极百分比2.04%
11217: 消极百分比18.94% 积极百分比81.06%
11218: 消极百分比14.2% 积极百分比85.8%
11219: 消极百分比24.1% 积极百分比75.9%
11220: 消极百分比62.87% 积极百分比37.13%
11221: 消极百分比40.61% 积极百分比59.39%
11222: 消极百分比15.8% 积极百分比84.2%
11223: 消极百分比100.0% 积极百分比0.0%
11224: 消极百分比98.95% 积极百分比1.05%
11225: 消极百分比97.11% 积极百分比2.89%
11226: 消极百分比0.0% 积极百分比100.0%
11227: 消极百分比14.61% 积极百分比85.39%
11228: 消极百分比98.61% 积极百分比1.39%
11229: 消极百分比99.88% 积极百分比0.12%
11230: 消极百分比6.89% 积极百分比93.11%
11231: 消极百分比6.33% 积极百分比93.67%
11232: 消极百分比43.12% 积极百分比56.88%
11233: 消极百分比27.81% 积极百分比72.19%
11234: 消极百分比96.09% 积极百分比3.91%
11235: 消极百分比17.62% 积极百分比82.38%
11236: 消极百分比41.32% 积极百分比58.68%
11237: 消极百分比4.31% 积极百分比95.69%
11238: 消极百分比88.39% 积极百分比11.61%
11239: 消极百分比45.6% 积极百分比54.4%
11240: 消极百分比14.94% 积极百分比85.06%
11241: 消极百分比30.19% 积极百分比69.81%
11242: 消极百分比100.0% 积极百分比0.0%
11243: 消极百分比17.6% 积极百分比82.4%
11244: 消极百分比11.58% 积极百分比88.42%
11245: 消极百分比78.93% 积极百分比21.07%
11246: 消极百分比94.08% 积极百分比5.92%
11247: 消极百分比0.0% 积极百分比100.0%
11248: 消极百分比47.57% 积极百分比52.43%
11249: 消极百分比90.11% 积极百分比9.89%
11250: 消极百分比44.47% 积极百分比55.53%
11251: 消极百分比65.49% 积极百分比34.51%
11252: 消极百分比97.96% 积极百分比2.04%
11253: 消极百分比48.39% 积极百分比51.61%
11254: 消极百分比21.23% 积极百分比78.77%
11255: 消极百分比64.68% 积极百分比35.32%
11256: 消极百分比23.05% 积极百分比76.95%
11257: 消极百分比40.08% 积极百分比59.92%
11258: 消极百分比52.72% 积极百分比47.28%
11259: 消极百分比1.67% 积极百分比98.33%
11260: 消极百分比39.95% 积极百分比60.05%
11261: 消极百分比100.0% 积极百分比0.0%
11262: 消极百分比1.96% 积极百分比98.04%
11263: 消极百分比100.0% 积极百分比0.0%
11264: 消极百分比3.18% 积极百分比96.82%
11265: 消极百分比92.03% 积极百分比7.97%
11266: 消极百分比17.38% 积极百分比82.62%
11267: 消极百分比2.46% 积极百分比97.54%
11268: 消极百分比100.0% 积极百分比0.0%
11269: 消极百分比1.69% 积极百分比98.31%
11270: 消极百分比15.54% 积极百分比84.46%
11271: 消极百分比24.35% 积极百分比75.65%
11272: 消极百分比72.85% 积极百分比27.15%
11273: 消极百分比69.48% 积极百分比30.52%
11274: 消极百分比38.91% 积极百分比61.09%
11275: 消极百分比68.32% 积极百分比31.68%
11276: 消极百分比69.59% 积极百分比30.41%
11277: 消极百分比29.19% 积极百分比70.81%
11278: 消极百分比97.51% 积极百分比2.49%
11279: 消极百分比99.43% 积极百分比0.57%
11280: 消极百分比95.16% 积极百分比4.84%
11281: 消极百分比57.11% 积极百分比42.89%
11282: 消极百分比5.76% 积极百分比94.24%
11283: 消极百分比2.21% 积极百分比97.79%
11284: 消极百分比13.51% 积极百分比86.49%
11285: 消极百分比20.57% 积极百分比79.43%
11286: 消极百分比70.76% 积极百分比29.24%
11287: 消极百分比24.57% 积极百分比75.43%
11288: 消极百分比99.81% 积极百分比0.19%
11289: 消极百分比99.99% 积极百分比0.01%
11290: 消极百分比44.06% 积极百分比55.94%
11291: 消极百分比11.3% 积极百分比88.7%
11292: 消极百分比74.9% 积极百分比25.1%
11293: 消极百分比91.69% 积极百分比8.31%
11294: 消极百分比38.92% 积极百分比61.08%
11295: 消极百分比2.01% 积极百分比97.99%
11296: 消极百分比27.75% 积极百分比72.25%
11297: 消极百分比99.98% 积极百分比0.02%
11298: 消极百分比53.83% 积极百分比46.17%
11299: 消极百分比99.92% 积极百分比0.08%
11300: 消极百分比39.19% 积极百分比60.81%
11301: 消极百分比87.3% 积极百分比12.7%
11302: 消极百分比79.16% 积极百分比20.84%
11303: 消极百分比79.22% 积极百分比20.78%
11304: 消极百分比33.32% 积极百分比66.68%
11305: 消极百分比16.85% 积极百分比83.15%
11306: 消极百分比87.17% 积极百分比12.83%
11307: 消极百分比99.95% 积极百分比0.05%
11308: 消极百分比77.24% 积极百分比22.76%
11309: 消极百分比94.16% 积极百分比5.84%
11310: 消极百分比70.53% 积极百分比29.47%
11311: 消极百分比41.0% 积极百分比59.0%
11312: 消极百分比99.99% 积极百分比0.01%
11313: 消极百分比49.98% 积极百分比50.02%
11314: 消极百分比7.55% 积极百分比92.45%
11315: 消极百分比100.0% 积极百分比0.0%
11316: 消极百分比13.35% 积极百分比86.65%
11317: 消极百分比98.38% 积极百分比1.62%
11318: 消极百分比90.14% 积极百分比9.86%
11319: 消极百分比74.93% 积极百分比25.07%
11320: 消极百分比34.9% 积极百分比65.1%
11321: 消极百分比52.83% 积极百分比47.17%
11322: 消极百分比59.79% 积极百分比40.21%
11323: 消极百分比100.0% 积极百分比0.0%
11324: 消极百分比81.68% 积极百分比18.32%
11325: 消极百分比99.97% 积极百分比0.03%
11326: 消极百分比99.98% 积极百分比0.02%
11327: 消极百分比34.76% 积极百分比65.24%
11328: 消极百分比77.52% 积极百分比22.48%
11329: 消极百分比55.39% 积极百分比44.61%
11330: 消极百分比99.99% 积极百分比0.01%
11331: 消极百分比58.36% 积极百分比41.64%
11332: 消极百分比36.81% 积极百分比63.19%
11333: 消极百分比44.69% 积极百分比55.31%
11334: 消极百分比1.93% 积极百分比98.07%
11335: 消极百分比100.0% 积极百分比0.0%
11336: 消极百分比0.64% 积极百分比99.36%
11337: 消极百分比95.1% 积极百分比4.9%
